time,N,I
0.0,63.8,8.5
0.005,63.77551307013139,8.510260653682774
0.01,63.751062297171075,8.520535198784978
0.015,63.72664755624545,8.53082364233363
0.02,63.702268722890665,8.541125991348075
0.025,63.677925673052606,8.551442252839996
0.03,63.65361828308691,8.561772433813406
0.035,63.629346429758954,8.572116541264656
0.04,63.605109987604706,8.582474582027737
0.045,63.58090883108437,8.592846562902507
0.05,63.5567428390093,8.60323249091319
0.055,63.532611890560034,8.613632373073628
0.06,63.508515865261266,8.624046216385812
0.065,63.4844546429819,8.634474027839875
0.07,63.46042810393499,8.644915814414102
0.075,63.43643612867776,8.655371583074919
0.08,63.41247859811164,8.665841340776906
0.085,63.3885553934822,8.676325094462781
0.09,63.3646663963792,8.686822851063418
0.095,63.34081148873657,8.697334617497832
0.1,63.31699055283243,8.707860400673185
0.105,63.293203471289054,8.718400207484788
0.11,63.26945012707291,8.728954044816097
0.115,63.245730403494626,8.739521919538717
0.12,63.222044184209004,8.750103838512398
0.125,63.19839135321504,8.760699808585036
0.13,63.17477179485588,8.771309836592676
0.135,63.151185393818864,8.781933929359509
0.14,63.1276320351355,8.79257209369787
0.145,63.10411160418146,8.803224336408247
0.15,63.08062398667662,8.81389066427927
0.155,63.057169068685,8.824571084087715
0.16,63.0337467366148,8.83526560259851
0.165,63.01035687721841,8.845974226564723
0.17,62.9869993775924,8.856696962727575
0.17500000000000002,62.96367412517748,8.867433817816428
0.18,62.94038100775856,8.878184798548798
0.185,62.917119913464724,8.888949911630341
0.19,62.893890730769236,8.899729163754863
0.195,62.870693348489525,8.910522561604317
0.2,62.84752765578719,8.921330111848802
0.20500000000000002,62.82439354216801,8.932151821146562
0.21,62.80129089748195,8.942987696143991
0.215,62.77821961192313,8.953837743475628
0.22,62.75517957602986,8.96470196976416
0.225,62.732170680684625,8.975580381620421
0.23,62.70919281711407,8.986472985643388
0.23500000000000001,62.68624587688903,8.99737978842019
0.24,62.663329751924515,9.0083007965261
0.245,62.640444334479696,9.019236016524538
0.25,62.61758951715793,9.03018545496707
0.255,62.59476519290674,9.04114911839341
0.26,62.57197125501784,9.05212701333142
0.265,62.54920759712711,9.063119146297106
0.27,62.5264741132146,9.074125523794624
0.275,62.50377069760453,9.085146152316273
0.28,62.48109724496531,9.096181038342502
0.28500000000000003,62.458453650309515,9.107230188341905
0.29,62.43583980899391,9.118293608771223
0.295,62.41325561671941,9.129371306075345
0.3,62.390700969531125,9.140463286687305
0.305,62.36817576381833,9.151569557028285
0.31,62.34567989631447,9.162690123507616
0.315,62.323213264097184,9.17382499252277
0.32,62.30077576458827,9.184974170459368
0.325,62.27836729555371,9.196137663691184
0.33,62.25598775510364,9.20731547858013
0.335,62.233637041692404,9.218507621476268
0.34,62.211315054118494,9.229714098717812
0.34500000000000003,62.18902169152459,9.240934916631112
0.35000000000000003,62.16675685339754,9.252170081530675
0.355,62.14452043956837,9.263419599719148
0.36,62.12231235021228,9.27468347748733
0.365,62.10013248584866,9.285961721114163
0.37,62.077980747341044,9.297254336866736
0.375,62.05585703589716,9.308561331000288
0.38,62.03376125306892,9.319882709758202
0.385,62.01169330075238,9.331218479372007
0.39,61.989653081132964,9.34256864605611
0.395,61.96764046808714,9.353933213262138
0.4,61.945655342252465,9.36531218505611
0.405,61.92369760939626,9.376705567876533
0.41000000000000003,61.90176717550158,9.388113368138047
0.41500000000000004,61.87986394676726,9.399535592231441
0.42,61.857987829607836,9.410972246523647
0.425,61.83613873065361,9.422423337357737
0.43,61.81431655675062,9.433888871052927
0.435,61.792521214960644,9.445368853904574
0.44,61.770752612561225,9.456863292184183
0.445,61.749010657045616,9.468372192139393
0.45,61.72729525612284,9.479895559993993
0.455,61.705606317717645,9.491433401947912
0.46,61.68394374997054,9.502985724177222
0.465,61.66230746123775,9.514552532834136
0.47000000000000003,61.64069736009129,9.526133834047013
0.47500000000000003,61.61911335531885,9.537729633920351
0.48,61.59755535592394,9.549339938534793
0.485,61.57602327112574,9.560964753947124
0.49,61.554517010359234,9.572604086190271
0.495,61.53303648327511,9.584257941273306
0.5,61.51158159973982,9.595926325181441
0.505,61.49015226983555,9.607609243876032
0.51,61.468748403860225,9.619306703294576
0.515,61.447369912327524,9.631018709350718
0.52,61.42601670596686,9.642745267934236
0.525,61.4046886957234,9.654486384911062
0.53,61.38338579275804,9.66624206612326
0.535,61.362107908447435,9.678012317389046
0.54,61.340854954383964,9.689797144502771
0.545,61.31962684237577,9.701596553234934
0.55,61.29842348444672,9.713410549332174
0.555,61.27724479283644,9.725239138517273
0.56,61.25609068000029,9.737082326489157
0.5650000000000001,61.23496105860938,9.748940118922892
0.5700000000000001,61.213855841550554,9.760812521469692
0.5750000000000001,61.1927749419264,9.772699539756905
0.58,61.17171827305526,9.78460117938803
0.585,61.15068574847122,9.796517445942703
0.59,61.12967728192408,9.808448344976709
0.595,61.10869278737942,9.820393882021966
0.6,61.087732179018545,9.832354062586544
0.605,61.066795371238506,9.844328892154653
0.61,61.045882278652094,9.856318376186643
0.615,61.024992816087845,9.868322520119007
0.62,61.00412689859005,9.880341329364382
0.625,60.983284441418725,9.892374809311551
0.63,60.962465360049634,9.904422965325432
0.635,60.9416695701743,9.916485802747093
0.64,60.920896987699955,9.928563326893741
0.645,60.90014752874961,9.940655543058726
0.65,60.879421109662005,9.95276245651154
0.655,60.85871764699162,9.96488407249782
0.66,60.83803705750868,9.977020396239343
0.665,60.81737925819915,9.989171432934032
0.67,60.79674416626475,10.001337187755947
0.675,60.776131699122935,10.013517665855298
0.68,60.7555417744069,10.025712872358433
0.685,60.73497430996558,10.037922812367842
0.6900000000000001,60.714429223863675,10.05014749096216
0.6950000000000001,60.693906434381596,10.062386913196164
0.7000000000000001,60.67340586001553,10.074641084100774
0.705,60.652927419477386,10.086910008683052
0.71,60.63247103169481,10.099193691926203
0.715,60.61203661581123,10.111492138789574
0.72,60.59162409118576,10.123805354208656
0.725,60.5712333773933,10.13613334309508
0.73,60.55086439422448,10.148476110336626
0.735,60.53051706168568,10.160833660797207
0.74,60.51019129999901,10.173205999316886
0.745,60.48988702960232,10.185593130711867
0.75,60.469604171149236,10.197995059774495
0.755,60.44934264550908,10.210411791273263
0.76,60.42910237376696,10.222843329952795
0.765,60.408883277223694,10.235289680533873
0.77,60.388685277395865,10.247750847713407
0.775,60.36850829601579,10.260226836164462
0.78,60.348352255031536,10.272717650536237
0.785,60.328217076606904,10.285223295454077
0.79,60.30810268312144,10.297743775519473
0.795,60.288008997170444,10.310279095310051
0.8,60.267935941564936,10.322829259379585
0.805,60.2478834393317,10.335394272257991
0.81,60.22785141371327,10.347974138451328
0.8150000000000001,60.207839788167895,10.360568862441793
0.8200000000000001,60.18784848636958,10.373178448687735
0.8250000000000001,60.16787743220809,10.385802901623636
0.8300000000000001,60.147926549788906,10.398442225660126
0.835,60.12799576343327,10.411096425183977
0.84,60.10808499767816,10.423765504558103
0.845,60.08819417727631,10.436449468121562
0.85,60.06832322719617,10.44914832018955
0.855,60.048472072621955,10.461862065053413
0.86,60.02864063895362,10.474590706980633
0.865,60.00882885180686,10.48733425021484
0.87,59.989036637013115,10.5000926989758
0.875,59.96926392061956,10.51286605745943
0.88,59.949510628889136,10.525654329837785
0.885,59.9297766883005,10.53845752025906
0.89,59.910062025548065,10.551275632847597
0.895,59.89036656754198,10.564108671703881
0.9,59.870690241408155,10.576956640904537
0.905,59.85103297448823,10.589819544502337
0.91,59.83139469433958,10.602697386526184
0.915,59.81177532873534,10.615590170981143
0.92,59.792174805664374,10.628497901848402
0.925,59.7725930533313,10.641420583085305
0.93,59.75303000015648,10.654358218625331
0.935,59.733485574776005,10.667310812378107
0.9400000000000001,59.71395970604173,10.6802783682294
0.9450000000000001,59.694452323021224,10.69326089004112
0.9500000000000001,59.674963354997836,10.70625838165132
0.9550000000000001,59.65549273147062,10.719270846874196
0.96,59.63604038215441,10.732298289500083
0.965,59.61660623697976,10.745340713295464
0.97,59.59719022609297,10.758398122002964
0.975,59.577792279856084,10.771470519341346
0.98,59.558412328846885,10.784557909005521
0.985,59.53905030385892,10.797660294666537
0.99,59.51970613590145,10.810777679971592
0.995,59.50037975619951,10.823910068544022
1.0,59.48107109619384,10.837057463983303
1.0050000000000001,59.46178008754096,10.850219869865061
1.01,59.44250666211311,10.863397289741059
1.0150000000000001,59.42325075199829,10.876589727139205
1.02,59.40401228950022,10.889797185563546
1.025,59.38479120713839,10.903019668494279
1.03,59.36558743764802,10.916257179387738
1.035,59.34640091398007,10.9295097216764
