time,R,F,T,I
0.335,81.77372064556107,46.650465697605675,11.371262235294575,8.372066120210038
0.34,81.44417761681447,46.68118707475109,11.393459797338444,8.37304744477824
0.34500000000000003,81.11792231808869,46.711003367459845,11.415694078497442,8.373930571110812
0.35000000000000003,80.79490850910663,46.73992369710135,11.437964486796206,8.374716820696248
0.355,80.47509099163977,46.76795712745643,11.460270431424798,8.375407501592981
0.36,80.15842560950816,46.7951126647173,11.482611322738686,8.37600390842937
0.365,79.84486924858034,46.82139925748763,11.504986572258753,8.376507322403713
0.37,79.53437983677347,46.84682579678246,11.527395592671297,8.37691901128423
0.375,79.22691629136737,46.87140111613074,11.549837797867475,8.377240229701629
0.38,78.92243489909987,46.89513398254345,11.572312608059386,8.37747223629365
0.385,78.62089406893146,46.91803305311652,11.594819451189586,8.377616261053062
0.39,78.32225499651418,46.940106913125156,11.617357756324388,8.377673508910965
0.395,78.0264794170201,46.96136408971586,11.639926953916957,8.37764517393233
0.4,77.73352960514148,46.98181305190634,11.66252647580731,8.377532439316001
0.405,77.44336837509074,47.001462210585615,11.685155755222324,8.377336477394692
0.41000000000000003,77.15595908060035,47.02031991851392,11.707814226775724,8.37705844963499
0.41500000000000004,76.871265614923,47.03839447032277,11.730501326468092,8.376699506637356
0.42,76.58925241083146,47.05569410251493,11.753216491686864,8.37626078813612
0.425,76.30988444061863,47.07222699346443,11.77595916120633,8.375743422999482
0.43,76.03312721609758,47.08800126341656,11.798728775187634,8.375148529229518
0.435,75.75894678860149,47.10302497448785,11.821524775178771,8.374477213962173
0.44,75.48730974898366,47.117306130666115,11.844346604114598,8.373730573467263
0.445,75.21818322761756,47.13085267781041,11.867193706316817,8.37290969314848
0.45,74.95153489439676,47.14367250365106,11.890065527493988,8.372015647543384
0.455,74.68733295873497,47.155773437789634,11.912961514741529,8.371049500323407
0.46,74.42554616956605,47.16716325169897,11.935881116541703,8.370012304293853
0.465,74.16614381534397,47.17784965872317,11.958823782763636,8.3689051013939
0.47000000000000003,73.90909572404284,47.187840314077576,11.981788964663304,8.367728922696594
0.47500000000000003,73.65437226315693,47.1971428148488,12.004776114883535,8.366484788408858
0.48,73.4019443397006,47.205764699994724,12.027784687454016,8.365173707871481
0.485,73.15178340020837,47.213713450344464,12.050814137791285,8.363796679559126
0.49,72.90386143073489,47.2209964885984,12.073863922698735,8.362354691080329
0.495,72.65815095685493,47.227621179328196,12.09693350036661,8.360848719177495
0.5,72.41462504366339,47.23359482897675,12.120022330372015,8.359279729726905
0.505,72.17325729577534,47.23892468585821,12.143129873678902,8.357648677738709
0.51,71.93402185732596,47.24361794015801,12.166255592638079,8.355956507356927
0.515,71.69689341197054,47.24768172393282,12.189398950987211,8.354204151859454
0.52,71.46184718288451,47.25112311111058,12.212559413850816,8.352392533658056
0.525,71.22885858082599,47.253949128449136,12.235736448329991,8.350522568092655
0.53,70.99790089373006,47.25616680508458,12.258929530704714,8.348595184475728
0.535,70.76894999701098,47.257783007064944,12.282138141124708,8.346611272114965
0.54,70.54198270953867,47.258804524479366,12.305361760808802,8.344571704287757
0.545,70.31697613196857,47.25923809573219,12.328599872595511,8.342477346011059
0.55,70.09390764674151,47.2590904075429,12.351851960943035,8.340329054041376
0.555,69.87275491808374,47.25836809494621,12.375117511929258,8.33812767687477
0.56,69.65349589200697,47.25707774129201,12.398396013251752,8.335874054746856
0.5650000000000001,69.43610879630833,47.255225878245355,12.42168695422777,8.333569019632806
0.5700000000000001,69.22057214057037,47.252818985786504,12.444989825794257,8.331213395247344
0.5750000000000001,69.00686471616106,47.249863492210906,12.468304120507838,8.328807997044754
0.58,68.79496559623384,47.24636577412918,12.491629332544823,8.326353632218868
0.585,68.58485413572754,47.24233215646714,12.514964957701212,8.323851099703079
0.59,68.37650997136645,47.23776891246579,12.538310493392686,8.321301190170333
0.595,68.16991302166026,47.2326822636813,12.561665438654613,8.318704686033131
0.6,67.96504348690414,47.22707837998505,12.585029294142045,8.316062361443526
0.605,67.76188184917862,47.2209633795636,12.608401562129721,8.31337498229313
0.61,67.56040887234973,47.21434332891869,12.631781746512067,8.310643306213109
0.615,67.36060560206887,47.207224242867234,12.655169352803188,8.307868082574183
0.62,67.16245336577292,47.19961208454136,12.678563888136882,8.305050052486628
0.625,66.96593377268415,47.19151276538836,12.701964861266626,8.302189948800272
0.63,66.7710287138103,47.18293214517072,12.725371782565587,8.299288496104502
0.635,66.57772036194451,47.17387603196612,12.748784164026613,8.296346410728258
0.64,66.38599117166535,47.1643501821674,12.772201519262241,8.293364400740037
0.645,66.19582387933686,47.15436030048261,12.795623363504692,8.290343165947885
0.65,66.00720150310843,47.14391203993498,12.819049213605872,8.28728339789941
0.655,65.82010734291498,47.133011001862926,12.842478588037373,8.28418577988177
0.66,65.63452498047678,47.12166273592005,12.865911006890471,8.281050986921683
0.665,65.45043827929958,47.109872740075126,12.889345991876127,8.277879685785415
0.67,65.26783138467452,47.09764646061213,12.912783066324991,8.274672534978793
0.675,65.08668872367821,47.084989292130224,12.936221755187395,8.271430184747196
0.68,64.90699500517266,47.07190657754375,12.959661585033357,8.268153277075559
0.685,64.72873521980532,47.05840360808224,12.98310208405258,8.264842445688371
0.6900000000000001,64.55189464000908,47.04448562329039,13.006542782054453,8.261498316049678
0.6950000000000001,64.37645800946711,47.03015788339536,13.029983213064964,8.258121520812953
0.7000000000000001,64.20240932177536,47.015425659292895,13.053422920663786,8.254712699195155
0.705,64.02973441012078,47.000294004356434,13.07686144895101,8.251272448176076
0.71,63.858419317983916,46.98476792499801,13.100298343722944,8.247801357675725
0.715,63.68845023768221,46.968852386590044,13.123733152599824,8.244300011796932
0.72,63.51981351037003,46.95255231346534,13.147165425025815,8.240768988825355
0.725,63.35249562603866,46.93587258891708,13.170594712269017,8.237208861229476
0.73,63.186483223516284,46.91881805519885,13.194020567421457,8.2336201956606
0.735,63.02176309046799,46.90139351352462,13.217442545399098,8.230003552952859
0.74,62.858322163395805,46.88360372406872,13.240860202941828,8.226359488123208
0.745,62.69614752763863,46.86545340596591,13.264273098613469,8.222688550371428
0.75,62.5352264173723,46.846947237311305,13.287680792801774,8.218991283080127
0.755,62.37554621560955,46.82808985516042,13.311082847718428,8.215268223814734
0.76,62.217094454200044,46.808885855529155,13.334478827399044,8.211519904323504
0.765,62.05985881383033,46.7893397933938,13.357868297703167,8.20774685053752
0.77,61.903827124023884,46.76945618269102,13.381250826314274,8.203949582570687
0.775,61.74898736314108,46.74923949631789,13.404625982739772,8.200128614719732
0.78,61.59532765837923,46.728694166131845,13.427993338310998,8.196284455464212
0.785,61.442836285772515,46.70782458295072,13.451352466183222,8.19241760746651
0.79,61.29150167019206,46.68663509655275,13.474702941335645,8.188528567571828
0.795,61.14131238534589,46.66513001567653,13.498044340571395,8.184617826808195
0.8,60.99225715377894,46.64331360802106,13.521376242517539,8.180685870386469
0.805,60.84432484687304,46.62119010024573,13.544698227625062,8.176733177700326
0.81,60.69750448484697,46.598763677970304,13.568009878168894,8.172760222326275
0.8150000000000001,60.55178523675637,46.57603848577494,13.591310778247887,8.16876747202364
0.8200000000000001,60.40715642049385,46.55301862720018,13.614600513784827,8.16475538873458
0.8250000000000001,60.263607502788865,46.52970816474696,13.63787867252643,8.160724428584073
0.8300000000000001,60.12112809920783,46.50611111987659,13.661144844043342,8.15667504187992
0.835,59.97970797415405,46.48223147301079,13.684398619730144,8.152607673112755
0.84,59.839337040867754,46.458073163531644,13.707639592805343,8.148522760956027
0.845,59.70000536142606,46.43364008978163,13.730867358311379,8.14442073826602
0.85,59.561703146743,46.40893610906362,13.754081513114622,8.14030203208183
0.855,59.424420756569546,46.383965037640856,13.777281655905377,8.136167063625393
0.86,59.28814869949355,46.35873065073699,13.800467387197873,8.13201624830146
0.865,59.15287763293978,46.33323668253605,13.823638309330278,8.127849995697607
0.87,59.01859836316992,46.30748682618244,13.846794026464682,8.12366870958424
0.875,58.88530184528257,46.28148473378097,13.869934144587113,8.119472787914587
0.88,58.75297918321323,46.255234016396834,13.893058271507526,8.115262622824698
0.885,58.62162096296306,46.22873836451559,13.916166019843429,8.111038620799103
0.89,58.491217461267134,46.20200148449403,13.939257010661404,8.106801192337583
0.895,58.361760081810026,46.17502684600635,13.962330865591424,8.102550709659463
0.9,58.23324032231068,46.14781788657214,13.985387208170689,8.09828754076047
0.905,58.10564976010963,46.12037801428133,14.008425663886205,8.094012049867603
0.91,57.97898005216904,46.09271060779411,14.031445860174792,8.08972459743913
0.915,57.853222935072694,46.06481901634102,14.054447426423073,8.08542554016459
0.92,57.72837022502596,46.03670655972288,14.07742999396749,8.081115230964791
0.925,57.60441381785586,46.00837652831085,14.100393196094293,8.076794018991809
0.93,57.48134568901099,45.97983218304636,14.12333666803954,8.072462249628995
0.935,57.3591578935616,45.95107675544118,14.146260046989104,8.068120264490963
0.9400000000000001,57.23784256619952,45.922113447577374,14.169162972078665,8.063768401423602
0.9450000000000001,57.11739192123821,45.892945432107304,14.192045084393714,8.059406994504068
0.9500000000000001,56.99779825261273,45.86357585225367,14.214906026969556,8.055036374040789
0.9550000000000001,56.87905393387978,45.83400782180944,14.237745444791303,8.050656866573464
0.96,56.76115141821766,45.80424442513794,14.260562984793877,8.046268794873056
0.965,56.64408323842626,45.774288717172745,14.283358295862014,8.041872477941801
0.97,56.52784200692713,45.74414372341779,14.30613102883026,8.037468231013209
0.975,56.4124204157634,45.7138124399473,14.328880836482968,8.033056365552055
0.98,56.29781123659982,45.68329783340579,14.351607373554307,8.028637189254383
0.985,56.184007320722756,45.652602841008104,14.374310296728252,8.02421100604751
0.99,56.0710015990402,45.621730370539396,14.396989264638592,8.019778116090022
0.995,55.958787082081734,45.59068330035512,14.419643937868923,8.015338815771774
1.0,55.84735685999858,45.559464479381035,14.442273978952656,8.010893397713891
1.0050000000000001,55.73670410256355,45.528076727113216,14.464879052373009,8.00644215076877
1.01,55.62682205917108,45.49652283361804,14.48745882456301,8.001985360020074
1.0150000000000001,55.517704058837225,45.464805559532195,14.510012963905504,7.997523306782736
1.02,55.409343510199655,45.432927636062686,14.532541140733137,7.993056268602966
1.025,55.301733901517636,45.4008917649868,14.555043027328376,7.988584519258234
1.03,55.19486880067206,45.36870061865217,14.57751829792349,7.984108328757286
1.035,55.088741855165445,45.3363568399767,14.599966628700562,7.979627963340136
1.04,54.98334679212189,45.30386304244863,14.622387697791488,7.975143685478067
1.045,54.878677418287154,45.27122181012649,14.644781185277969,7.970655753873635
1.05,54.77472762002856,45.23843569763913,14.667146773191524,7.966164423460661
1.055,54.67149136333508,45.2055072301857,14.689484145513473,7.961669945404241
1.06,54.568962693817284,45.17243890353567,14.711792988174956,7.957172567100736
1.065,54.46713573670736,45.1392331840288,14.73407298905692,7.952672532177781
1.07,54.366004696859115,45.10589250857517,14.75632383799012,7.948170080494276
1.075,54.26556385874796,45.07241928465517,14.778545226755124,7.943665448140398
1.08,54.165807586470926,45.03881589031948,14.800736849082313,7.939158867437587
1.085,54.06673032374666,45.005084674189135,14.822898400651873,7.934650566938555
1.09,53.968326593915414,44.97122795545541,14.845029579093808,7.930140771427285
1.095,53.870590938467224,44.93724804222014,14.86713008414438,7.925629704557721
1.1,53.77351718956477,44.90314743906684,14.889199621611334,7.921117618641577
1.105,53.67709979035692,44.868928441848055,14.911237902419874,7.916604736289919
1.11,53.58133349140337,44.83459324589269,14.93324463932055,7.912091266160834
1.115,53.486213086388325,44.800144027291424,14.95521954700887,7.907577414676746
1.12,53.391733412120445,44.76558294289665,14.977162342125315,7.903063386024413
1.125,53.29788934853288,44.73091213032252,14.99907274325533,7.898549382154932
1.1300000000000001,53.20467581868325,44.69613370794493,15.020950470929323,7.894035602783735
1.135,53.11208778875368,44.66124977490152,15.04279524762267,7.88952224539059
1.1400000000000001,53.020120268050746,44.62626241109168,15.064606797755719,7.885009505219601
1.145,52.92876830900553,44.59117367717653,15.086384847693772,7.880497575279212
1.1500000000000001,52.83802700717356,44.55598561457895,15.108129125747109,7.875986646342198
1.155,52.74789150123489,44.52070024548357,15.129839362170966,7.8714769069456745
1.16,52.65835697299402,44.48531957283674,15.151515289165554,7.86696854339109
1.165,52.56941864737994,44.44984558034657,15.173156640876043,7.862461739744233
1.17,52.48107179244612,44.414280232482916,15.194763153392572,7.857956677835225
1.175,52.393311719370516,44.37862547447739,15.216334564750248,7.853453537258527
1.18,52.30613378245556,44.34288323232332,15.237870614929138,7.848952495372933
1.185,52.21953337912816,44.3070554127758,15.259371045854284,7.844453727301575
1.19,52.13350594993971,44.27114390335167,15.280835601395685,7.839957405931924
1.195,52.04804697856608,44.2351505723295,15.302264027368313,7.835463701915781
1.2,51.96315199180762,44.199077268749626,15.323656071532099,7.8309727836692895
1.205,51.87881655958917,44.1629258224141,15.345011483591948,7.8264848173729265
1.21,51.79503629496004,44.12669804388675,15.366330015197725,7.8219999669715055
1.215,51.71180685409403,44.09039572449312,15.387611419944266,7.8175183941741775
1.22,51.6291239362894,44.05402063632053,15.408855453371366,7.813040258454428
1.225,51.54698328396892,44.01757453221802,15.430061872963796,7.8085657170500795
1.23,51.465380682679815,43.98105914579638,15.45123043815128,7.804094924963293
1.235,51.38431196109379,43.94447619142816,15.472360910308522,7.799628034960562
1.24,51.303772991007065,43.90782736424762,15.49345305275518,7.795165197572719
1.245,51.2237596873403,43.87111434015081,15.51450663075589,7.790706561094933
1.25,51.144268008138646,43.8343387757955,15.535521411520241,7.786252271586709
1.2550000000000001,51.06529395457174,43.797502308601196,15.556497164202797,7.781802472871886
1.26,50.98683357093372,43.76060655674917,15.577433659903088,7.777357306538644
1.2650000000000001,50.908882944643146,43.72365311918242,15.598330671665606,7.772916911939494
1.27,50.83143820624312,43.686643575605714,15.619187974479807,7.768481426191288
1.2750000000000001,50.7544955294012,43.649579486485536,15.640005345280123,7.764050984175211
1.28,50.67805113090941,43.61246239305013,15.660782562945942,7.759625718536786
1.285,50.60210127068427,43.57529381728949,15.68151940830162,7.7552057596858734
1.29,50.52664225176679,43.538075261955335,15.702215664116487,7.750791235796667
1.295,50.45167042032243,43.50080821056116,15.722871115104827,7.7463822728077
1.3,50.37718216564116,43.46349412738217,15.7434855479259,7.741978994421839
1.305,50.30317392013741,43.42613445745533,15.764058751183926,7.737581522106289
1.31,50.229642159350114,43.388730626579374,15.784590515428095,7.733189975092593
1.315,50.156583401942655,43.351284041314734,15.805080633152556,7.728804470376625
1.32,50.08399420970292,43.31379608898363,15.825528898796435,7.7244251227186
1.325,50.01187118754328,43.27626813766999,15.845935108743815,7.720052044643067
1.33,49.94021098350055,43.238701536219516,15.86629906132375,7.715685346438914
1.335,49.86901006692537,43.201097704414074,15.886620555875984,7.711325147711842
1.34,49.79826461602498,43.163458167444766,15.906899395631763,7.7069715815545194
1.345,49.72797134447487,43.125784220398494,15.927135390933245,7.702624751606596
1.35,49.658127014017715,43.0880771366445,15.947328354066634,7.698284758994323
1.355,49.58872840998834,43.05033817801274,15.967478099090135,7.693951703639789
1.36,49.51977234131367,43.01256859479388,15.987584441833956,7.689625684260925
1.365,49.45125564051272,42.97476962573934,16.007647199900305,7.685306798371498
1.37,49.38317516369665,42.936942498061214,16.02766619266339,7.680995142281117
1.375,49.315527790568694,42.89908842743233,16.04764124126942,7.676690811095228
1.3800000000000001,49.24831042442422,42.86120861798624,16.067572168636612,7.672393898715118
1.385,49.1815199921507,42.823304262317215,16.087458799455174,7.668104497837912
1.3900000000000001,49.11515344422771,42.78537654148023,16.107300960187327,7.663822699956577
1.395,49.04920775472695,42.747426624990986,16.12709847906728,7.659548595359915
1.4000000000000001,48.983679921312216,42.709455670825896,16.14685118610125,7.655282273132572
1.405,48.91856696523942,42.6714648254221,16.166558913067462,7.6510238211550305
1.41,48.85386593135659,42.63345522367745,16.18622149351613,7.646773326103613
1.415,48.789573888103845,42.59542798895051,16.20583876276947,7.6425308734504815
1.42,48.72568792751344,42.55738423306059,16.225410557921716,7.638296547463637
1.425,48.66220516520973,42.51932505628767,16.24493671783908,7.63407043120692
1.43,48.59912274040916,42.48125154737248,16.264417083159792,7.629852606540011
1.435,48.536437815920316,42.44316478351647,16.28385149629408,7.625643154118428
1.44,48.47414757814388,42.405065830381794,16.303239801424162,7.621442153393533
1.445,48.41224923707264,42.36695574209132,16.322581844504274,7.61724968261252
1.45,48.35074002629151,42.32883556122866,16.34187747326064,7.613065818818427
1.455,48.289617202977496,42.290706318838104,16.3611265371915,7.608890637850132
1.46,48.22887804789972,42.252569034424695,16.380328887567075,7.604724214342351
1.465,48.16851986541941,42.21442471595417,16.3994843774296,7.60056662172564
1.47,48.108539983489926,42.176274359853004,16.418592861593318,7.596417932226391
1.475,48.048935753656714,42.13811895100837,16.437654196644456,7.59227821686684
1.48,47.989704551057336,42.099959462768176,16.456668240941255,7.588147545465061
1.485,47.93084377442147,42.06179685694103,16.47563485461395,7.584025986634964
1.49,47.872350846070894,42.02363208379627,16.49455389956478,7.579913607786305
1.495,47.81422321191951,41.98546608206395,16.513425239467992,7.575810475124673
1.5,47.756458341473326,41.94729977893485,16.532248739769823,7.571716653651499
1.5050000000000001,47.699053727830446,41.909134090060434,16.55102426768852,7.567632207164053
1.51,47.642006887681106,41.87096991955292,16.569751692214318,7.563557198255445
1.5150000000000001,47.58531536130763,41.832808159985234,16.588430884109474,7.5594916883146235
1.52,47.52897671258447,41.79464969239101,16.607061715908227,7.555435737526377
1.5250000000000001,47.472988528978185,41.75649538626461,16.62564406191683,7.551389404871333
1.53,47.41734842154744,41.71834609956112,16.64417779821353,7.547352748125959
1.5350000000000001,47.362054024943,41.680202678696304,16.66266280264858,7.543325823862559
1.54,47.30710299740776,41.6420659585467,16.68109895484423,7.539308687449281
1.545,47.25249302077672,41.60393676244953,16.699486136194732,7.5353013930501085
1.55,47.19822180047698,41.56581590220273,16.717824229866345,7.531303993624866
1.555,47.14428706552776,41.52770417806498,16.73611312079732,7.527316540929218
1.56,47.090686568540384,41.48960237875565,16.754352695697914,7.523339085514666
1.565,47.03741808571829,41.451511281454835,16.772542843050392,7.519371676728554
1.57,46.98447941685703,41.413431651803364,16.790683453109004,7.515414362714061
1.575,46.93186838534425,41.375364243902766,16.80877441790002,7.511467190410211
1.58,46.879582838159735,41.33730980031529,16.82681563122169,7.507530205551863
1.585,46.82762064587534,41.29926905206391,16.84480698864429,7.503603452669716
1.59,46.77597970265507,41.26124271863231,16.862748387510077,7.49968697509031
1.595,46.72465792625502,41.2232315079649,16.88063972693332,7.495780814936023
1.6,46.673653155548735,41.1852361673447,16.898480905048352,7.4918850189934565
1.605,46.62296295446074,41.14725757447398,16.91627181633042,7.487999648993052
1.61,46.57258525263154,41.1092964178629,16.934012369379154,7.484124744708459
1.615,46.52251803160558,41.07135335999413,16.951702475415754,7.480260343055594
1.62,46.47275928591696,41.03342905699152,16.9693420470932,7.476406480374223
1.625,46.42330702308947,40.99552415862014,16.98693099849626,7.47256319242796
1.6300000000000001,46.37415926363659,40.957639308286225,17.00446924514148,7.468730514404269
1.635,46.32531404106148,40.9197751430372,17.021956703977185,7.464908480914463
1.6400000000000001,46.27676940185696,40.88193229356167,17.03939329338349,7.461097125993706
1.645,46.22852340550556,40.84411138418944,17.056778933172286,7.4572964831010085
1.6500000000000001,46.18057412447947,40.806313032891495,17.074113544587252,7.453506585119231
1.655,46.13291964424057,40.76853785128001,17.091397050303847,7.449727464355085
1.6600000000000001,46.08555806324043,40.730786444608334,17.10862937442931,7.445959152539129
1.665,46.038487492920275,40.693059411771024,17.125810442502665,7.442201680825773
1.67,45.99170605771104,40.655357345303806,17.14294018149472,7.438455079793275
1.675,45.945211895033324,40.617680831383595,17.16001851980806,7.434719379443742
1.68,45.89900315529741,40.580030449828506,17.177045387277055,7.43099460920313
1.685,45.85307800190326,40.54240677409783,17.194020715167863,7.427280797921246
1.69,45.80743461124053,40.50481037129203,17.21094443617842,7.423577973871745
1.695,45.76207117268854,40.46724180215279,17.227816484438435,7.41988616475213
1.7,45.71698588861631,40.429701621062954,17.244636795509418,7.416205397683758
1.705,45.672176974382516,40.392190376046564,17.26140530638465,7.412535699211828
1.71,45.62764265833554,40.35470860876884,17.27812195548919,7.408877095305396
1.715,45.58338118181343,40.3172568545362,17.29478668267989,7.4052296113573615
1.72,45.539390799143916,40.279835642296234,17.31139942924538,7.401593272184475
1.725,45.495669777644416,40.24244549463774,17.327960137906075,7.397968102027337
1.73,45.452216397622024,40.20508692779068,17.34446875281417,7.394354124550398
1.735,45.40902895237352,40.167760451626215,17.360925219553636,7.390751362841955
1.74,45.36610574818536,40.13046656965669,17.377329485140233,7.387159839414158
1.745,45.323445104333686,40.09320577903564,17.39368149802151,7.383579576203002
1.75,45.281045353084316,40.05597857055778,17.40998120807679,7.380010594568334
1.7550000000000001,45.238904839692744,40.018785428659015,17.426228566617173,7.37645291529385
1.76,45.19702192240416,39.98162683141644,17.442423526385557,7.372906558587095
1.7650000000000001,45.15539497245343,39.94450325054833,17.458566041556608,7.369371544079463
1.77,45.114022374065094,39.907415151414156,17.47465606773678,7.365847890826198
1.7750000000000001,45.07290252445337,39.87036299301457,17.490693561964317,7.3623356173063925
1.78,45.03203383382218,39.833347227991396,17.50667848270923,7.358834741422988
1.7850000000000001,44.991414725365104,39.79636830262767,17.522610789873323,7.355345280502776
1.79,44.951043635265414,39.75942665684761,17.538490444790177,7.351867251296399
1.795,44.910919012696056,39.72252272421661,17.554317410225163,7.348400669978345
1.8,44.87103931981966,39.685656931941246,17.57009165037543,7.344945552146952
1.805,44.83140303178854,39.6488297008693,17.585813130869905,7.341501912824411
1.81,44.79200863674469,39.61204144548972,17.601481818769305,7.338069766456758
1.815,44.752854635819794,39.57529257393267,17.617097682566122,7.334649126913879
1.82,44.71393954313519,39.53858348796947,17.632660692184636,7.331240007489513
1.825,44.67526188580192,39.501914583012635,17.64817081898091,7.327842420901245
1.83,44.63682020392071,39.465286248115866,17.663628035742782,7.324456379290507
1.835,44.59861305058196,39.42869886597408,17.679032316689884,7.321081894222586
1.84,44.56063899186574,39.39215281292332,17.69438363747362,7.3177189766866135
1.845,44.52289660684181,39.35564845894088,17.70968197517718,7.3143676370955735
1.85,44.485384487569625,39.31918616764519,17.72492730831554,7.311027885286296
1.855,44.4481012390983,39.28276629629591,17.74011961683545,7.307699730519464
1.86,44.41104547946664,39.246389195793846,17.755258882115452,7.304383181479606
1.865,44.374215839703126,39.21005521068103,17.770345086965865,7.301078246275103
1.87,44.33761096382594,39.17376467914063,17.78537821562879,7.297784932438184
1.875,44.30122950884291,39.13751793299706,17.800358253778114,7.294503246924926
1.8800000000000001,44.265070144751576,39.101315297715885,17.815285188519503,7.2912331961152566
1.885,44.22913155453915,39.06515709240385,17.830159008390403,7.2879747858129535
1.8900000000000001,44.19341243418252,39.02904362980891,17.844979703360053,7.284728021245642
1.895,44.1579114815727,38.99297522240562,17.8597472640199,7.281492907689984
1.9000000000000001,44.12262716513751,38.95695230710931,17.87446166596233,7.278269463157446
1.905,44.08755810722441,38.92097523099176,17.889122899729426,7.275057696198128
1.9100000000000001,44.05270304174645,38.88504427969181,17.90373096494604,7.271857609100828
1.915,44.01806070979273,38.84915973565704,17.918285862214123,7.268669203923975
1.92,43.98362985962842,38.81332187814367,17.93278759311275,7.265492482495629
1.925,43.94940924669474,38.77753098321661,17.947236160198102,7.262327446413485
1.93,43.91539763360897,38.74178732374948,17.96163156700348,7.259174097044865
1.935,43.88159379016443,38.70609116942455,17.97597381803929,7.256032435526726
1.94,43.847996493330534,38.670442786732806,17.990262918793057,7.252902462765656
1.945,43.81460452725271,38.6348424389739,18.00449887572941,7.249784179437873
1.95,43.78141668325247,38.59929038625615,18.018681696290106,7.246677585989228
1.955,43.74843175982738,38.5637868854966,18.032811388894004,7.243582682635204
1.96,43.715648562651054,38.52833219042093,18.046887962937074,7.240499469360915
1.965,43.68306590457317,38.49292655156355,18.06091142879241,7.237427945921107
1.97,43.650682605619444,38.45757021626752,18.074881797810207,7.234368111840156
1.975,43.618497492991686,38.422263428684595,18.088799082317784,7.231319966412071
1.98,43.58650940106772,38.38700642977521,18.102663295619564,7.228283508700494
1.985,43.554717171401464,38.3517994573085,18.11647445199709,7.225258737538696
1.99,43.52311965272287,38.31664274586226,18.130232566709008,7.2222456515295805
1.995,43.49171570093795,38.28153652682298,18.143937655991092,7.219244249045683
2.0,43.460504179128776,38.24648102838584,18.157589737056217,7.216254528229172
2.005,43.42948395755349,38.21147647555469,18.171188828094373,7.213276486991844
2.0100000000000002,43.39865391364625,38.17652309014206,18.184734948272666,7.210310123015129
2.015,43.36801293201732,38.1416210907692,18.198228117735315,7.207355433750092
2.02,43.337559904453,38.106770692866,18.211668357603653,7.204412416417423
2.025,43.307293729915635,38.07197210867105,18.225055689976116,7.201481068007449
2.0300000000000002,43.27721331454363,38.03722554723162,18.238390137928267,7.198561385280125
2.035,43.24731757165147,38.00253121440369,18.251671725512775,7.195653364765041
2.04,43.21760542172968,37.967889312851874,18.264900477759422,7.192757002761417
2.045,43.18807579244483,37.93330004204952,18.278076420675106,7.189872295338104
2.05,43.15872761863957,37.89876359827862,18.29119958124383,7.186999238333584
2.055,43.129559842332576,37.864280174629876,18.30426998742672,7.184137827355973
2.06,43.10057141271862,37.82984996100266,18.317287668162017,7.181288057783018
2.065,43.07176128616852,37.79547314410504,18.330252653365058,7.178449924762096
2.07,43.04312842622911,37.76114990745374,18.343164973928307,7.175623423210216
2.075,43.01467180362334,37.726880431374205,18.356024661721342,7.1728085478140216
2.08,42.98639039625018,37.69266489300055,18.368831749590846,7.170005293029783
2.085,42.958283189184655,37.65850346627555,18.38158627136062,7.167213653083408
2.09,42.93034917467788,37.62439632195069,18.39428826183158,7.16443362197043
2.095,42.902587352156985,37.59034362758613,18.40693775678175,7.161665193456017
2.1,42.874996728225184,37.55634554755072,18.419534792966267,7.158908361074968
2.105,42.847576316661744,37.522402243021986,18.43207940811738,7.156163118131717
2.11,42.82032513842198,37.48851387198614,18.444571640944464,7.153429457700323
2.115,42.793242221637264,37.45468058923808,18.457011531133993,7.150707372624482
2.12,42.766326601615035,37.42090254638138,18.469399119349553,7.147996855517521
2.125,42.73957732083878,37.3871798918283,18.48173444723185,7.1452978987623945
2.13,42.71299342896805,37.3535127707998,18.494017557398706,7.142610494511693
2.1350000000000002,42.68657398283843,37.319901325325496,18.50624849344505,7.139934634687639
2.14,42.66031804646161,37.286345694243714,18.518427299942918,7.137270310982082
2.145,42.63422469102529,37.25284601320144,18.53055402244147,7.134617514856507
2.15,42.60829299489324,37.21940241465436,18.54262870746698,7.13197623754203
2.1550000000000002,42.582522043605294,37.18601502786684,18.55465140252283,7.129346470039398
2.16,42.55691092987734,37.152683978911924,18.566622156089505,7.126728203118989
2.165,42.53145875360132,37.11940939067135,18.578541017624623,7.124121427320816
2.17,42.50616462184524,37.08619138283552,18.590408037562902,7.121526132954518
2.1750000000000003,42.48102764885314,37.05303007190355,18.602223267316177,7.118942310099369
2.18,42.45604695604516,37.01992557118321,18.61398675927339,7.116369948604277
2.185,42.43122167201744,36.986877990790965,18.62569856680061,7.113809038087775
2.19,42.40655093254224,36.95388743765198,18.637358744241006,7.111259567938035
2.195,42.38203388056782,36.92095401550007,18.648967346914862,7.108721527312856
2.2,42.35766966621852,36.888077824877755,18.660524431119583,7.1061949051396684
2.205,42.333457446794746,36.85525896313625,18.672030054129674,7.103679690115538
2.21,42.30939638677296,36.82249752443543,18.68348427419677,7.1011758707071575
2.215,42.28548565780566,36.78979359974385,18.694887150549597,7.098683435150854
2.22,42.261724438721416,36.75714727683878,18.706238743394017,7.096202371452588
2.225,42.23811191552485,36.72455864030615,18.717539113912988,7.093732667387946
2.23,42.21464719300417,36.692027820059984,18.728788312231792,7.091274314705429
