time,N,I
1.53,64.3846759348663,11.077486738402296
1.5350000000000001,64.3847678249182,11.086575857316506
1.54,64.38484918574729,11.095669240841575
1.545,64.3849200294061,11.10476688792246
1.55,64.38498036793699,11.113868797499773
1.555,64.385030213372,11.122974968509777
1.56,64.38506957773303,11.132085399884401
1.565,64.3850984730317,11.141200090551223
1.57,64.38511691126942,11.15031903943348
1.575,64.38512490443736,11.15944224545007
1.58,64.38512246451648,11.168569707515541
1.585,64.38510960347752,11.177701424540105
1.59,64.38508633328094,11.186837395429624
1.595,64.38505266587704,11.195977619085621
1.6,64.38500861320585,11.205122094405276
1.605,64.38495418647145,11.214270819944511
1.61,64.38488939642068,11.223423794167925
1.615,64.38481425442704,11.232581015896946
1.62,64.38472877185556,11.241742483948261
1.625,64.38463296006199,11.250908197133421
1.6300000000000001,64.38452683039279,11.260078154258835
1.635,64.38441039418517,11.269252354125776
1.6400000000000001,64.38428366276706,11.278430795530378
1.645,64.38414664745713,11.287613477263637
1.6500000000000001,64.38399935956477,11.296800398111408
1.655,64.3838418103901,11.30599155685441
1.6600000000000001,64.38367401122397,11.315186952268222
1.665,64.38349597334799,11.324386583123289
1.67,64.38330770803445,11.33359044818491
1.675,64.3831092265464,11.342798546213253
1.68,64.3829005401376,11.352010875963341
1.685,64.38268166005255,11.361227436185064
1.69,64.38245259752652,11.37044822562317
1.695,64.38221336378545,11.379673243017269
1.7,64.38196397004602,11.388902487101836
1.705,64.38170442751567,11.398135956606202
1.71,64.38143474739255,11.407373650254563
1.715,64.38115494086553,11.416615566765977
1.72,64.38086501911424,11.425861704854361
1.725,64.38056499330901,11.435112063228496
1.73,64.38025487461093,11.444366640592024
1.735,64.37993467417176,11.453625435643447
1.74,64.37960440313408,11.462888447076129
1.745,64.37926407263113,11.472155673578298
1.75,64.37891369378691,11.48142711383304
1.7550000000000001,64.37855327771612,11.490702766518307
1.76,64.37818283552424,11.499982630306906
1.7650000000000001,64.37780237830745,11.509266703866512
1.77,64.37741191715263,11.518554985859659
1.7750000000000001,64.37701146313745,11.527847474943739
1.78,64.37660102733028,11.537144169771013
1.7850000000000001,64.37618062079021,11.546445068988598
1.79,64.37575025456707,11.555750171238474
1.795,64.37530993970142,11.565059475157481
1.8,64.37485968722457,11.574372979377324
1.805,64.37439950815853,11.58369068252457
1.81,64.37392941351605,11.59301258322064
1.815,64.3734494143006,11.602338680081823
1.82,64.3729595215064,11.611668971719272
1.825,64.37245974611841,11.621003456738993
1.83,64.37195009911227,11.630342133741863
1.835,64.37143059145438,11.639685001323613
1.84,64.3709012341019,11.64903205807484
1.845,64.37036203800265,11.658383302580997
1.85,64.36981301409526,11.667738733422409
1.855,64.36925417330903,11.677098349174251
1.86,64.36868552656401,11.686462148406568
1.865,64.36810708477098,11.695830129684259
1.87,64.36751885883145,11.705202291567094
1.875,64.36692085963766,11.714578632609694
1.8800000000000001,64.36631309807258,11.723959151361552
1.885,64.36569558500992,11.733343846367012
1.8900000000000001,64.36506833131409,11.742732716165289
1.895,64.36443134784027,11.752125759290454
1.9000000000000001,64.36378464543432,11.76152297427144
1.905,64.36312823493287,11.770924359632044
1.9100000000000001,64.3624621271633,11.780329913890924
1.915,64.36178633294365,11.789739635561595
1.92,64.36110086308274,11.79915352315244
1.925,64.36040572838012,11.808571575166699
1.93,64.35970093962605,11.817993790102477
1.935,64.35898650760153,11.827420166452738
1.94,64.35826244307827,11.836850702705307
1.945,64.35752875681877,11.846285397342875
1.95,64.35678545957617,11.855724248842987
1.955,64.35603256209443,11.86516725567806
1.96,64.35527007510817,11.87461441631536
1.965,64.35449800934278,11.884065729217024
1.97,64.35371637551437,11.893521192840048
1.975,64.35292518432976,11.90298080563629
1.98,64.35212444648654,11.912444566052464
1.985,64.351314172673,11.921912472530156
1.99,64.35049437356817,11.931384523505804
1.995,64.3496650598418,11.940860717410713
2.0,64.34882624215437,11.950341052671046
2.005,64.34797793115712,11.959825527707832
2.0100000000000002,64.34712013749198,11.969314140936955
2.015,64.34625287179163,11.97880689076917
2.02,64.34537614467949,11.988303775610083
2.025,64.34448996676969,11.997804793860167
2.0300000000000002,64.34359434866708,12.00730994391476
2.035,64.34268930096727,12.016819224164054
2.04,64.34177483425658,12.026332632993109
2.045,64.34085095911209,12.035850168781838
2.05,64.33991768610156,12.045371829905028
2.055,64.33897502578351,12.054897614732319
2.06,64.3380229887072,12.064427521628211
2.065,64.33706158541258,12.073961548952072
2.07,64.3360908264304,12.083499695058126
2.075,64.33511072228205,12.093041958295466
2.08,64.33412128347973,12.102588337008035
2.085,64.33312252052632,12.112138829534647
2.09,64.33211444391543,12.121693434208975
2.095,64.33109706413146,12.131252149359554
2.1,64.33007039164944,12.140814973309777
2.105,64.32903443693523,12.150381904377902
2.11,64.32798921044535,12.159952940877048
2.115,64.32693472262709,12.169528081115198
2.12,64.32587098391845,12.17910732339519
2.125,64.32479800474816,12.188690666014729
2.13,64.32371579553569,12.198278107266379
2.1350000000000002,64.32262436669124,12.207869645437569
2.14,64.32152372861573,12.217465278810582
2.145,64.32041389170081,12.227065005662572
2.15,64.31929486632886,12.23666882426555
2.1550000000000002,64.31816666287301,12.246276732886388
2.16,64.31702929169711,12.255888729786818
2.165,64.3158827631557,12.265504813223437
2.17,64.31472708759412,12.275124981447703
2.1750000000000003,64.31356227534839,12.284749232705934
2.18,64.31238833674527,12.294377565239312
2.185,64.31120528210225,12.304009977283876
2.19,64.31001312172758,12.313646467070532
2.195,64.30881186592018,12.323287032825043
2.2,64.30760152496975,12.332931672768037
2.205,64.30638210915671,12.342580385115001
2.21,64.3051536287522,12.352233168076285
2.215,64.30391609401808,12.361890019857102
2.22,64.30266951520697,12.371550938657522
2.225,64.30141390256219,12.38121592267248
2.23,64.30014926631782,12.39088497009177
2.235,64.29887561669864,12.400558079100053
2.24,64.29759296392017,12.410235247876846
2.245,64.29630131818867,12.41991647459653
2.25,64.29500068970113,12.429601757428344
2.255,64.29369108864525,12.439291094536395
2.2600000000000002,64.29237252519947,12.448984484079649
2.265,64.29104500953298,12.458681924211929
2.27,64.28970855180566,12.468383413081924
2.275,64.28836316216817,12.478088948833182
2.2800000000000002,64.28700885076184,12.48779852960412
2.285,64.2856456277188,12.497512153528005
2.29,64.28427350316183,12.507229818732974
2.295,64.2828924872045,12.516951523342021
2.3000000000000003,64.28150258995112,12.526677265473007
2.305,64.28010382149665,12.536407043238647
2.31,64.27869619192687,12.546140854746522
2.315,64.27727971131824,12.555878698099075
2.32,64.27585438973796,12.565620571393609
2.325,64.27442023724397,12.57536647272229
2.33,64.27297726388491,12.585116400172144
2.335,64.2715254797002,12.594870351825058
2.34,64.27006489471994,12.604628325757785
2.345,64.26859551896499,12.614390320041935
2.35,64.26711736244692,12.624156332743976
2.355,64.26563043516806,12.633926361925248
2.36,64.26413474712143,12.643700405641944
2.365,64.26263030829082,12.653478461945124
2.37,64.26111712865072,12.663260528880706
2.375,64.25959521816637,12.673046604489468
2.38,64.25806458679371,12.682836686807054
2.3850000000000002,64.25652524447945,12.692630773863968
2.39,64.254977201161,12.702428863685574
2.395,64.25342046676651,12.7122309542921
2.4,64.25185505121487,12.722037043698633
2.4050000000000002,64.2502809644157,12.731847129915124
2.41,64.24869821626929,12.741661210946383
2.415,64.24710681666676,12.751479284792081
2.42,64.2455067754899,12.761301349446757
2.4250000000000003,64.24389810261123,12.771127402899804
2.43,64.242280807894,12.780957443135481
2.435,64.24065490119223,12.790791468132904
2.44,64.23902039235061,12.800629475866057
2.445,64.2373772912046,12.81047146430378
2.45,64.23572560758038,12.820317431409777
2.455,64.23406535129486,12.830167375142615
2.46,64.23239653215569,12.840021293455717
2.465,64.23071915996121,12.849879184297375
2.47,64.22903324450054,12.859741045610736
2.475,64.22733879555351,12.869606875333814
2.48,64.22563582289067,12.879476671399479
2.485,64.22392433627331,12.889350431735467
2.49,64.22220434545345,12.899228154264375
2.495,64.22047586017383,12.909109836903658
2.5,64.21873889016796,12.918995477565636
2.505,64.21699344516001,12.92888507415749
2.5100000000000002,64.21523953486493,12.938778624581264
2.515,64.2134771689884,12.948676126733858
2.52,64.2117063572268,12.958577578507038
2.525,64.20992710926727,12.968482977787433
2.5300000000000002,64.20813943478767,12.97839232245653
2.535,64.20634334345658,12.988305610390679
2.54,64.20453884493332,12.99822283946109
2.545,64.20272594886794,13.008144007533836
2.5500000000000003,64.2009046649012,13.018069112469856
2.555,64.19907500266464,13.02799815212494
2.56,64.19723697178047,13.03793112434975
2.565,64.19539058186167,13.047868026989802
2.57,64.19353584251193,13.057808857885478
2.575,64.19167276332568,13.067753614872021
