time,P,Z,L,B
0.25,71.52160918092683,35.35257484438799,20.97223985650569,16.01796139381433
0.255,71.31719052396718,35.457923401883384,21.004790539444148,16.035310651250683
0.26,71.11300245136881,35.563160110826665,21.0373018027931,16.052699470280714
0.265,70.90904671332326,35.66828238932098,21.069773410950926,16.070127884219314
0.27,70.70532506729602,35.77328765686497,21.10220512950446,16.087595925686543
0.275,70.50183927802652,35.87817333435282,21.13459672522897,16.10510362660766
0.28,70.29859111752813,35.98293684407422,21.166947966088188,16.122651018213123
0.28500000000000003,70.09558236508812,36.08757560971436,21.19925862123428,16.140238131038558
0.29,69.89281480726774,36.19208705635395,21.231528461007862,16.157864994924793
0.295,69.69029023790212,36.296468610469205,21.263757256938003,16.175531639017848
0.3,69.48801045810036,36.400717699931874,21.29594478174221,16.193238091768922
0.305,69.28597727624549,36.5048317540092,21.32809080932644,16.21098438093441
0.31,69.08419250799444,36.60880820336396,21.360195114785103,16.22877053357589
0.315,68.88265797627814,36.71264448005441,21.392257474401042,16.24659657606014
0.32,68.68137547882071,36.81633804281779,21.424277666423457,16.264462533781707
0.325,68.48034596167932,36.919887020616365,21.456255491344148,16.282368423950885
0.33,68.27957089795704,37.023289139768174,21.48819073970132,16.30031426711234
0.335,68.07905216791218,37.12654181678043,21.520083193931608,16.31830008645169
0.34,67.87879164335361,37.229642481772686,21.55193263813059,16.336325904307916
0.34500000000000003,67.67879118764093,37.33258857847687,21.583738858052776,16.35439174217338
0.35000000000000003,67.4790526556844,37.43537756423727,21.615501641111617,16.372497620693807
0.355,67.27957789394495,37.53800691001051,21.647220776379502,16.39064355966828
0.36,67.08036874043414,37.64047410036559,21.678896054587756,16.40882957804927
0.365,66.88142702471426,37.74277663348386,21.710527268126647,16.427055693942602
0.37,66.6827545678982,37.84491202115905,21.742114211045376,16.44532192460747
0.375,66.48435318264958,37.94687778879721,21.77365667905208,16.46362828645644
0.38,66.28622467318264,38.04867147541679,21.805154469513848,16.481974795055454
0.385,66.08837083526232,38.150290633648574,21.836607381456684,16.500361465123802
0.39,65.89079345620422,38.25173282973571,21.868015215565553,16.51878831053416
0.395,65.69349431487458,38.352995643533696,21.899377774184345,16.537255344312562
0.4,65.49647518169034,38.45407666851041,21.930694861315885,16.555762578638422
0.405,65.2997378186191,38.55497351174607,21.96196628262195,16.57431002484451
0.41000000000000003,65.10328397917912,38.65568379393325,21.993191845423244,16.59289769341697
0.41500000000000004,64.90711540843935,38.7562051493769,22.024371358699412,16.61152559399531
0.42,64.71123384301936,38.85653522599433,22.055504633089036,16.630193735372416
0.425,64.51564101108944,38.95667168531517,22.08659148088964,16.64890212549453
0.43,64.32033863237051,39.05661220248146,22.11763171605768,16.667650771461272
0.435,64.12532841813419,39.15635446624756,22.148625154208556,16.686439679525627
0.44,63.930612071202724,39.255896178980215,22.179571612616602,16.70526885509394
0.445,63.736191285949076,39.355235056658515,22.210470910215086,16.72413830272594
0.45,63.54206774829684,39.4543688288739,22.241322867596228,16.743048026134716
0.455,63.34824313572029,39.553295238830195,22.272127307011175,16.76199802818672
0.46,63.15471911724436,39.652012043343554,22.302884052370008,16.78098831090178
0.465,62.96149735344467,39.75051701284251,22.33359292924176,16.80001887545309
0.47000000000000003,62.76857949644749,39.84880793136794,22.36425376485439,16.819089722167213
0.47500000000000003,62.57596718992976,39.946882596573104,22.3948663880948,16.838200850524082
0.48,62.3836620691191,40.04473881972359,22.42543062950883,16.857352259156986
0.485,62.191665760793775,40.14237442569736,22.45594632130126,16.876543945852603
0.49,61.99997988328274,40.23978725298473,22.4864132973358,16.895775907550963
0.495,61.808606046465606,40.33697515368839,22.51683139313511,16.91504814034547
0.5,61.617545851772654,40.43393599352337,22.547200445880776,16.934360639482893
0.505,61.426800892184836,40.53066765181706,22.57752029441333,16.953713399363377
0.51,61.23637275223376,40.62716802150921,22.60779077923224,16.973106413540425
0.515,61.046263008001716,40.72343500915195,22.63801174249591,16.99253967472092
0.52,60.85647322712166,40.81946653490973,22.668183028021684,17.0120131747651
0.525,60.667004968777206,40.91526053255939,22.698304481285845,17.031526904686583
0.53,60.477859783702634,41.01081494949011,22.728375949423615,17.051080854652344
0.535,60.28903921418291,41.10612774670345,22.758397281229144,17.07067501398274
0.54,60.10054479405364,41.20119689881329,22.788368327155535,17.090309371151484
0.545,59.91237804870113,41.296020394045925,22.81828893931482,17.109983913785662
0.55,59.72454049506233,41.39059623423995,22.84815897147797,17.129698628665732
0.555,59.537033641624866,41.484922434846354,22.877978279074895,17.149453501725514
0.56,59.34985898842702,41.578997024928476,22.907746719194442,17.169248518052196
0.5650000000000001,59.163018027057774,41.67281804716202,22.9374641505844,17.189083661886343
0.5700000000000001,58.97651224065673,41.76638355783503,22.96713043365149,17.208958916621874
0.5750000000000001,58.790343103914196,41.859691626847926,22.996745430461377,17.228874264806095
0.58,58.60451208307114,41.95274033771348,23.026309004738657,17.24882968813966
0.585,58.419020635919175,42.04552778755682,23.05582102186687,17.268825167476606
0.59,58.23387021180061,42.138052087115454,23.085281348888493,17.288860682824335
0.595,58.049062251608404,42.23031136073921,23.114689854504938,17.30893621334361
0.6,57.8645981877862,42.3223037463903,23.144046409076562,17.329051737348575
0.605,57.680479444328284,42.41402739564329,23.17335088462265,17.34920723230673
0.61,57.49670743677964,42.505480473685104,23.202603154821432,17.369402674838945
0.615,57.31328357223589,42.59666115931503,23.231803095010076,17.38963804071947
0.62,57.13020924934334,42.68756764494471,23.260950582184684,17.40991330487591
0.625,56.94748585829896,42.77819813659813,23.290045495000296,17.430228441389243
0.63,56.765114780850396,42.868550853911664,23.319087713770898,17.450583423493818
0.635,56.58309739029594,42.95862403013402,23.348077120469405,17.470978223577344
0.64,56.401435051484576,43.04841591212628,23.377013598727675,17.49141281318091
0.645,56.22012912081595,43.13792476036187,23.4058970338365,17.511887162998967
0.65,56.03918094624035,43.227148848926596,23.434727312745615,17.532401242879327
0.655,55.858591867258774,43.316086465518595,23.463504324063692,17.552955021823188
0.66,55.678363214922854,43.40473591144838,23.492227958058333,17.5735484679851
0.665,55.4984963118349,43.49309550163882,23.52089810665609,17.594181548672985
0.67,55.31899247214789,43.58116356462514,23.549514663442448,17.61485423034814
0.675,55.13985300156548,43.66893844255494,23.578077523661825,17.635566478625222
0.68,54.961079197341974,43.75641849118815,23.606586584217588,17.65631825827226
0.685,54.78267234828236,43.84360207989707,23.63504174367203,17.677109533210658
0.6900000000000001,54.604633734742286,43.93048759166637,23.66344290224639,17.697940266515175
0.6950000000000001,54.426964628628056,44.01707342309306,23.691789961820845,17.718810420413945
0.7000000000000001,54.24966629339668,44.10335798438653,23.720082825934504,17.73971995628847
0.705,54.072739984055794,44.18933969936851,23.748321399785418,17.760668834673623
0.71,53.89618694716371,44.27501700547309,23.776505590230578,17.78165701525764
0.715,53.72000842082943,44.360388353746735,23.80463530578591,17.80268445688213
0.72,53.5442056347126,44.44545220884825,23.83271045662628,17.823751117542063
0.725,53.36877981002354,44.530207049048805,23.86073095458549,17.844856954385786
0.73,53.19373215952324,44.61465136623194,23.888696713156282,17.86600192371501
0.735,53.019063887523366,44.69878366589353,23.91660764749033,17.887185980984817
0.74,52.84477618988624,44.78260246714183,23.94446367439826,17.908409080803654
0.745,52.67087025402485,44.86610630269743,23.97226471234962,17.929671176933333
0.75,52.497347258902856,44.94929371889332,24.000010681472904,17.950972222289042
0.755,52.32420822832008,45.03216330109436,24.027701473102308,17.972312176673384
0.76,52.15145404575109,45.114713728147755,24.05533697269227,17.993691000815595
0.765,51.979085739790555,45.196943703458665,24.082917112396725,18.0151086430913
0.77,51.80710432691998,45.27885194625508,24.110441825960354,18.03656505107803
0.775,51.6355108102673,45.36043719168047,24.137911048418665,18.058060171631695
0.78,51.4643061796068,45.44169819079372,24.165324716098,18.079593950886597
0.785,51.2934914113592,45.52263371056922,24.192682766615512,18.101166334255428
0.79,51.12306746859159,45.603242533896754,24.219985138879192,18.122777266429274
0.795,50.953035301017486,45.683523459581615,24.247231773087847,18.1444266913776
0.8,50.783395844996775,45.7634753023445,24.274422610731115,18.166114552348272
0.805,50.61415002353575,45.8430968928216,24.301557594589454,18.187840791867536
0.81,50.4452987462871,45.92238707756453,24.328636668734156,18.20960535174003
0.8150000000000001,50.27684290954992,46.001344719040354,24.355659778527322,18.231408173048784
0.8200000000000001,50.10878339626968,46.07996869563162,24.382626870621895,18.253249196155217
0.8250000000000001,49.94112107603827,46.1582579016363,24.409537892961634,18.275128360699135
0.8300000000000001,49.77385680509397,46.236211247267825,24.43639279478112,18.297045605598733
0.835,49.60699142632145,46.31382765865508,24.463191526605772,18.319000869050598
0.84,49.44052576925177,46.39110607784241,24.489934040251818,18.34099408852971
0.845,49.274460650062416,46.468045462789604,24.516620288826324,18.363025200789423
0.85,49.10879687157724,46.5446447873719,24.543250226727174,18.385094141861497
0.855,48.94353522326651,46.620903041380004,24.56982380964308,18.407200847056078
0.86,48.778676481246876,46.69681923052005,24.596340994553575,18.4293452509617
0.865,48.6142214082814,46.77239237641365,24.62280173972902,18.451527287445273
0.87,48.45017075377954,46.84762151659785,24.649206004730605,18.473746889652123
0.875,48.28652525379713,46.92250570452515,24.675553750410337,18.496003990005942
0.88,48.123285631036424,46.997044009563524,24.701844938911055,18.518298520208823
0.885,47.96045259484607,47.071235516996374,24.728079533666417,18.540630411241246
0.89,47.79802684122109,47.14507932802256,24.75425749940091,18.562999593362076
0.895,47.63600905280293,47.218574559756405,24.78037880212985,18.585405996108577
0.9,47.47439989887943,47.29172034522767,24.806443409159364,18.607849548296393
0.905,47.31320003538481,47.364515833381574,24.83245128908642,18.630330178019562
0.91,47.1524101048997,47.43696018907879,24.858402411798803,18.652847812650514
0.915,46.992030736651124,47.50905259309545,24.884296748475123,18.675402378840058
0.92,46.832062546512496,47.580792242123124,24.910134271584813,18.697993802517402
0.925,46.67250613700364,47.65217834876884,24.93591495488814,18.720622008890142
0.93,46.513362097290766,47.72321014155509,24.96163877343619,18.743286922444263
0.935,46.35463100318648,47.79388686491981,24.98730570357087,18.765988466944133
0.9400000000000001,46.19631341714981,47.86420777921637,25.012915722924916,18.78872656543252
0.9450000000000001,46.03840988828614,47.93417216071363,25.038468810421893,18.811501140230572
0.9500000000000001,45.88092095234727,48.00377930159586,25.06396494627619,18.834312112937834
0.9550000000000001,45.72384713173141,48.07302850996283,25.089404111993012,18.857159404432235
0.96,45.567188935483145,48.141919109829715,25.114786290368396,18.880042934870094
0.965,45.410946859293475,48.21045044112718,25.14011146548921,18.902962623686122
0.97,45.255121385499784,48.27862185970132,25.165379622733134,18.92591838959342
0.975,45.09971298308586,48.346432737313684,25.19059074876868,18.94891015058347
0.98,44.944722107681876,48.41388246164129,25.21574483155519,18.971937823926154
0.985,44.79014920156442,48.48097043627659,25.24084186034282,18.995001326169742
0.99,44.635994693656464,48.547696080727505,25.265881825672558,19.01810057314088
0.995,44.48225899952738,48.614058830417385,25.290864719376216,19.04123547994463
1.0,44.328942521392946,48.680058136685055,25.315790534576433,19.064405960964407
1.0050000000000001,44.176045648115306,48.745693466784786,25.340659265686668,19.087611929862053
1.01,44.02356875520306,48.810964303886294,25.365470908411208,19.110853299577773
1.0150000000000001,43.871512204811125,48.87587014707476,25.390225459745164,19.134129982330172
1.02,43.71987634574089,48.94041051135079,25.414922917974472,19.15744188961624
1.025,43.568661513440105,49.00458492763049,25.4395632826759,19.180788932211364
1.03,43.41786803000289,49.06839294274538,25.464146554717026,19.204171020169312
1.035,43.26749620416983,49.131834119442445,25.488672736256266,19.227588062822246
1.04,43.11754633132785,49.19490803638412,25.51314183074286,19.251039968780717
1.045,42.9680186935103,49.25761428814829,25.537553842916868,19.27452664593366
1.05,42.818913559396904,49.319952485228306,25.561908778809176,19.298048001448407
1.055,42.670231184313806,49.38192225403295,25.586206645741495,19.32160394177068
1.06,42.52197181023354,49.44352323688648,25.610447452326362,19.345194372624576
1.065,42.37413566577502,49.504755092028574,25.63463120846714,19.368819199012602
1.07,42.22672296620359,49.56561749361441,25.658757925358017,19.39247832521564
1.075,42.07973391343096,49.626110131714576,25.682827615484005,19.41617165479297
1.08,41.933168696015244,49.686232712315125,25.706840292620942,19.439899090582248
1.085,41.78702748916098,49.745984957317575,25.730795971835484,19.463660534699535
1.09,41.64131045471905,49.80536660453888,25.75469466948513,19.487455888539277
1.095,41.49601774118679,49.86437740771146,25.77853640321818,19.511285052774298
1.1,41.35114948370788,49.923017136483175,25.802321191973775,19.53514792735583
1.105,41.20670580407245,49.981285576417335,25.82604905598188,19.55904441151348
1.11,41.06268681071697,50.03918252899273,25.849720016763285,19.58297440375525
1.115,40.91909259872437,50.096707811603565,25.873334097129593,19.60693780186753
1.12,40.77592324982391,50.153861257559534,25.89689132118325,19.630934502915103
1.125,40.63317883239131,50.210642716085744,25.920391714317514,19.654964403241134
1.1300000000000001,40.49085940144863,50.26705205232279,25.943835303216474,19.679027398467188
1.135,40.34896499866437,50.3230891473267,25.96722211585504,19.703123383493207
1.1400000000000001,40.20749565235341,50.37875389806896,25.990552181498952,19.72725225249753
1.145,40.06645137747702,50.4340462174365,26.01382553070477,19.75141389893688
1.1500000000000001,39.925832175642874,50.48896603423172,26.037042195319888,19.775608215546384
1.155,39.78563803510506,50.54351329317247,26.06020220848251,19.79983509433954
1.16,39.64586893076403,50.597687954892024,26.08330560462168,19.82409442660824
1.165,39.50652482416665,50.651489995939144,26.106352419457256,19.848386102922774
1.17,39.367605663506176,50.704919408778025,26.12934268999993,19.872710013131815
1.175,39.229111383622275,50.757976201788324,26.152276454551213,19.897066046362426
1.18,39.09104190600101,50.81066039926514,26.17515375270344,19.921454091020056
1.185,38.95339713877481,50.86297204141903,26.19797462533978,19.945874034788552
1.19,38.816176976722545,50.91491118437601,26.220739114634213,19.97032576463014
1.195,38.67938130126945,50.96647790017754,26.243447264051557,19.994809166785444
1.2,38.54300998048718,51.01767227678052,26.266099118347448,20.019324126773476
1.205,38.40706286909375,51.06849441805735,26.288694723568348,20.04387052939163
1.21,38.271539808453625,51.11894444379582,26.311234127051545,20.068448258715694
1.215,38.13644062657761,51.16902248969921,26.333717377425156,20.093057198099853
1.22,38.001765138122956,51.21872870738625,26.356144524608116,20.11769723017667
1.225,37.86751314439328,51.26806326439112,26.378515619810187,20.142368236857102
1.23,37.73368443333861,51.31702634416342,26.40083071553196,20.16707009933049
1.235,37.60027877955535,51.36561814606828,26.423089865564844,20.19180269806458
1.24,37.46729594428635,51.4138388853862,26.44529312499108,20.216565912805493
1.245,37.33473567542079,51.46168879331317,26.467440550183724,20.24135962257774
1.25,37.20259770749431,51.50916811696064,26.48953219880668,20.266183705684227
1.2550000000000001,37.07088176168889,51.55627711935549,26.511568129814645,20.291038039706244
1.26,36.93958754583295,51.603016079440074,26.533548403453164,20.31592250150348
1.2650000000000001,36.808714754401294,51.64938529207218,26.5554730812586,20.340836967214
1.27,36.67826306851511,51.69538506802507,26.577342226058143,20.365781312254267
1.2750000000000001,36.54823258422359,51.74101525877023,26.599155859263867,20.390755424835252
1.28,36.41862399541599,51.786275033874254,26.620913939119845,20.415759213581396
1.285,36.289436916852914,51.83116474207472,26.642616528019527,20.440792554600517
1.29,36.16067090404352,51.8756847977557,26.664263694074265,20.465855321980992
1.295,36.03232550700897,51.919835621726,26.685855505830215,20.490947389447925
1.3,35.904400270282366,51.96361764121918,26.70739203226837,20.51606863036316
1.305,35.77689473290878,52.00703128989355,26.728873342804533,20.54121891772527
1.31,35.64980842844524,52.05007700783217,26.75029950728933,20.566398124169567
1.315,35.523140884960746,52.09275524154285,26.771670596008207,20.591606121968084
1.32,35.39689162503625,52.135066443958145,26.79298667968143,20.616842783029607
1.325,35.27106016576466,52.17701107443536,26.814247829464087,20.642107978899638
1.33,35.14564601875087,52.21858959875656,26.835454116946085,20.667401580760426
1.335,35.020648690111706,52.259802489128546,26.856605614152148,20.692723459430944
1.34,34.89606768047598,52.300650224182874,26.877702393541824,20.7180734853669
1.345,34.77190248498445,52.341133288975854,26.898744528009484,20.743451528660746
1.35,34.64815259328986,52.38125217498853,26.919732090884306,20.768857459041655
1.355,34.52481748955688,52.42100738012672,26.940665155930304,20.79429114587554
1.36,34.40189665246216,52.46039940872096,26.961543797346305,20.81975245816505
1.365,34.279389555194335,52.49942877152657,26.982368089765956,20.845241264549554
1.37,34.15729566545396,52.53809598572359,27.00313810825772,20.870757433305172
1.375,34.035614445453575,52.57640157491683,27.02385392832489,20.89630083234475
1.3800000000000001,33.914345351917675,52.614346069135834,27.04451562590557,20.921871329217865
1.385,33.79348783608273,52.65193000483491,27.065123277372695,20.947468791110836
1.3900000000000001,33.673041343697165,52.6891539248931,27.085676959534005,20.97309308484671
1.395,33.55300531502135,52.72601837861421,27.10617674963207,20.998744076885263
1.4000000000000001,33.43337918482764,52.76252392172679,27.126622725344284,21.024421633323016
1.405,33.31416238240035,52.79867111638413,27.147014964782848,21.050125619893212
1.41,33.19535433153574,52.834460531164275,27.16735354649479,21.075855901965834
1.415,33.07695445054205,52.86989274107004,27.18763854946197,21.101612344547608
1.42,32.958962152239465,52.904968327528955,27.207870053101043,21.12739481228197
1.425,32.84137684396014,52.93968787839332,27.228048137263507,21.15320316944911
1.43,32.72419792754821,52.974051987940186,27.248172882235664,21.179037279965947
1.435,32.60742479935974,53.00806125687134,27.268244368738653,21.20489700738613
1.44,32.49105685026279,53.04171629231334,27.288262677928415,21.230782214900042
1.445,32.375093465637335,53.07501770781746,27.30822789139572,21.256692765334805
1.45,32.259534025375366,53.10796612335975,27.328140091166162,21.282628521154265
1.455,32.1443779038808,53.14056216534102,27.34799935970015,21.308589344459016
1.46,32.029624470069535,53.17280646658678,27.367805779892908,21.33457509698637
1.465,31.915273087369414,53.204699666347345,27.387559435074493,21.360585640110383
1.47,31.801323113720258,53.23624241029775,27.407260409009773,21.38662083484184
1.475,31.687773901573834,53.26743535053778,27.426908785898437,21.412680541828266
1.48,31.574624797893897,53.29827914559198,27.446504650374994,21.43876462135391
1.485,31.461875144156124,53.32877446040964,27.466048087508778,21.464872933339763
1.49,31.3495242763482,53.35892196636479,27.485539182803937,21.491005337343545
1.495,31.23757152496973,53.388722341256226,27.50497802219944,21.517161692559714
1.5,31.126016215032312,53.41817626930749,27.52436469206908,21.543341857819456
1.5050000000000001,31.014857666059484,53.44728444116686,27.543699279221475,21.569545691590697
1.51,30.904095192086768,53.476047553907364,27.562981870900046,21.595773051978085
1.5150000000000001,30.793728101661625,53.5044663110268,27.582212554783045,21.622023796723024
1.52,30.683755697843495,53.53254142244771,27.60139141898355,21.648297783203624
1.5250000000000001,30.574177278203766,53.56027360451736,27.620518552049447,21.674594868434752
1.53,30.464992134825806,53.5876635800078,27.63959404296345,21.700914909067993
1.5350000000000001,30.356199554304926,53.6147120781158,27.658617981143088,21.72725776139168
1.54,30.247798817748414,53.6414198344629,27.67759045644071,21.75362328133086
1.545,30.13978920077551,53.667787591095376,27.696511559143502,21.780011324447333
1.55,30.03216997351742,53.69381609648427,27.715381379973444,21.806421745939627
1.555,29.92494040061731,53.719506105525355,27.73420001008735,21.832854400642994
1.56,29.818099741230306,53.74485837953917,27.752967541076853,21.859309143029435
1.565,29.71164724902351,53.76987368627098,27.771684064968404,21.885785827207673
1.57,29.605582172175968,53.79455279989082,27.79034967422328,21.91228430692317
1.575,29.499903753378696,53.818896500993475,27.80896446173757,21.93880443555812
1.58,29.39461122983467,53.84290557659847,27.82752852084219,21.96534606613145
1.585,29.289703833258837,53.866580820150084,27.84604194530287,21.991909051298823
1.59,29.185180789878086,53.889923031517334,27.864504829320165,22.018493243352637
1.595,29.08104132043129,53.91293301699401,27.882917267529443,22.045098494222017
1.6,28.97728464016927,53.93561158929863,27.90127935500091,22.071724655472828
1.605,28.873909958854814,53.95795956757447,27.919591187239565,22.098371578307667
1.61,28.77091648076267,53.97997777738956,27.93785286018525,22.125039113565865
1.615,28.668303404679552,54.00166705073666,27.956064470212617,22.151727111723485
1.62,28.566069923904124,54.023028226033304,27.974226114131138,22.178435422893326
1.625,28.46421522624703,54.04406214812177,27.99233788918511,22.205163896824917
1.6300000000000001,28.362738494030864,54.064769668269065,28.010399893053645,22.231912382904525
1.635,28.26163890409019,54.08515164416698,28.02841222385068,22.258680730155152
1.6400000000000001,28.160915627771516,54.10520893993202,28.046374980124966,22.285468787236525
1.645,28.060567830933344,54.12494242610546,28.064288260860078,22.31227640244511
1.6500000000000001,27.960594673946098,54.14435297965332,28.082152165474415,22.339103423714114
1.655,27.8609953116922,54.16344148396637,28.099966793821185,22.365949698613466
1.6600000000000001,27.76176889356601,54.18220882886014,28.117732246188428,22.392815074349834
1.665,27.662914563473866,54.20065591057488,28.135448623298995,22.419699397766614
1.67,27.564431459834054,54.218783631775615,28.153116026310567,22.44660251534395
1.675,27.466318715576833,54.236592901552115,28.17073455681563,22.473524273198706
1.68,27.368575458144413,54.25408463541889,28.18830431684151,22.500464517084485
1.685,27.271200809490978,54.271259755315214,28.205825408850338,22.527423092391622
1.69,27.17419388608267,54.28811918960509,28.22329793573907,22.554399844147184
1.695,27.07755379889759,54.3046638730773,28.240722000839476,22.58139461701498
1.7,26.9812796534258,54.32089474694535,28.25809770791816,22.608407255295543
1.705,26.885370549669325,54.3368127588475,28.275425161176535,22.635437602926146
1.71,26.789825582142157,54.35241886284676,28.29270446525084,22.662485503480795
1.715,26.694643839870245,54.367714019430906,28.309935725212124,22.689550800170224
1.72,26.599824406391505,54.382699195512444,28.32711904656627,22.716633335841905
1.725,26.505366359755804,54.397375364428626,28.344254535253974,22.743732952980046
1.73,26.411268772524984,54.41174350594148,28.361342297650747,22.770849493705583
1.735,26.31753071177284,54.42580460623775,28.378382440566934,22.797982799776193
1.74,26.22415123908514,54.43955965792895,28.395375071247685,22.82513271258628
1.745,26.131129410559588,54.45300966005135,28.412320297372982,22.85229907316699
1.75,26.038464276805886,54.46615561806594,28.42921822705762,22.879481722186185
1.7550000000000001,25.94615488294567,54.478998543858495,28.446068968851215,22.906680499948482
1.76,25.85420026861256,54.49153945573951,28.462872631738207,22.93389524639522
1.7650000000000001,25.762599467952107,54.50377937844425,28.479629325137854,22.961125801104476
1.77,25.671351509621864,54.51571934313272,28.496339158904227,22.988372003291055
1.7750000000000001,25.580455416791303,54.52736038738967,28.513002243326234,23.015633691806503
1.78,25.489910207141897,54.53870355522461,28.529618689127584,23.042910705139096
1.7850000000000001,25.39971489286706,54.54974989707179,28.54618860746682,23.07020288141384
1.79,25.309868480672165,54.56050046979022,28.5627121099373,23.097510058392484
1.795,25.220369971774566,54.57095633666365,28.5791893085672,23.1248320734735
1.8,25.13121836190355,54.58111856740058,28.595620315819524,23.152168763692103
1.805,25.042412641300395,54.590988238134265,28.612005244592083,23.179519965720235
1.81,24.95395179471833,54.600566431422706,28.62834420821752,23.20688551586658
1.815,24.865834801422537,54.60985423624866,28.64463732046329,23.234265250076543
1.82,24.778060635190165,54.61885274801961,28.660884695531678,23.261659003932273
1.825,24.69062826431034,54.62756306856783,28.67708644805978,23.28906661265265
1.83,24.60353665158413,54.6359863061503,28.693242693119515,23.316487911093287
1.835,24.516785182058115,54.644123038472685,28.709353508093375,23.34392276872056
1.84,24.430373349888974,54.65197368614281,28.725418958898146,23.371371066496238
1.845,24.344300124279375,54.65953931744391,28.74143915723671,23.398832643893012
1.85,24.25856447377772,54.66682100192047,28.757414214872476,23.426307340260383
1.855,24.173165367806764,54.67381980847615,28.773344243494584,23.453794994947494
1.86,24.088101776663578,54.68053680537379,28.789229354717897,23.481295447303133
1.865,24.00337267151958,54.68697306023537,28.805069660082996,23.50880853667572
1.87,23.918977024420514,54.69312964004205,28.820865271056203,23.53633410241333
1.875,23.83491380828647,54.69900761113418,28.836616299029554,23.56387198386367
1.8800000000000001,23.751181996911853,54.70460803921124,28.852322855320818,23.59142202037409
1.885,23.66778056496543,54.709931989331906,28.867985051173488,23.618984051291584
1.8900000000000001,23.584708487990277,54.714980525914015,28.883602997756775,23.646557915962788
1.895,23.50196474240382,54.71975471273457,28.89917680616563,23.674143453733976
1.9000000000000001,23.41954830549781,54.72425561292973,28.914706587420724,23.701740503951065
1.905,23.337458155438338,54.728484288994856,28.930192452468447,23.729348905959615
1.9100000000000001,23.255693271265823,54.732441802784436,28.945634512180924,23.756968499104833
1.915,23.174252632895033,54.73612921551215,28.961032877356004,23.784599122731553
1.92,23.093135221115055,54.73954758775084,28.976387658717258,23.812240616184265
1.925,23.012340017589317,54.74269797943253,28.991698966913987,23.839892818807094
1.93,22.93186600485558,54.74558144984838,29.006966912521218,23.867555569943807
1.935,22.851712166325935,54.74819905764875,29.022191606039698,23.895228708937815
1.94,22.771877486286822,54.750551860843146,29.03737315789591,23.922912075132164
1.945,22.692360949898998,54.75264091680026,29.052511678442055,23.950605507869554
1.95,22.61316154319757,54.75446728224794,29.067607277956064,23.97830884649231
1.955,22.534278253091966,54.7560320132732,29.08266006664159,24.006021930342417
1.96,22.455710067365953,54.75733616532223,29.097670154628016,24.03374459876149
1.965,22.377455974677638,54.75838079320038,29.11263765197045,24.061476691090785
1.97,22.299514964559453,54.75916695107219,29.12756266864972,24.089218046671206
1.975,22.221886027418172,54.759695692461335,29.142445314572388,24.116968504843292
1.98,22.144568154534905,54.75996807025068,29.157285699570743,24.14472790494723
1.985,22.067560338065086,54.759985136682246,29.172083933402792,24.172496086322848
1.99,21.990861571038494,54.75974794335723,29.186840125752273,24.200272888309605
1.995,21.914470847359233,54.759257541236,29.201554386228647,24.22805815024662
2.0,21.838387161805752,54.75851498063809,29.216226824367105,24.255851711472637
2.005,21.762609510030828,54.757521311242186,29.230857549628563,24.28365341132605
2.0100000000000002,21.687136888561565,54.75627758208616,29.24544667139966,24.311463089144894
2.015,21.611968294799425,54.75478484156706,29.259994298992762,24.339280584266845
2.02,21.53710272702018,54.753044137441066,29.27450054164596,24.367105736029217
2.025,21.462539184373945,54.75105651682357,29.288965508523077,24.39493838376897
2.0300000000000002,21.38827666688517,54.748823026189086,29.303389308713655,24.42277836682271
2.035,21.314314175452644,54.74634471137135,29.317772051232964,24.450625524526668
2.04,21.240650711849483,54.74362261756322,29.332113845022,24.478479696216738
2.045,21.167285278723146,54.740657789316735,29.34641479894749,24.506340721228437
2.05,21.09421687959541,54.73745127054311,29.36067502180187,24.53420843889694
2.055,21.0214445188624,54.734004104512735,29.374894622303334,24.562082688557055
2.06,20.94896720179458,54.73031733385515,29.38907370909576,24.589963309543226
2.065,20.876783934536743,54.72639200055906,29.40321239074879,24.617850141189546
2.07,20.804893724108002,54.722229145972356,29.417310775757773,24.645743022829755
2.075,20.733295578401822,54.717829810802094,29.431368972543783,24.673641793797223
2.08,20.661988506186002,54.71319503511448,29.445387089453625,24.70154629342497
2.085,20.590971517102666,54.70832585833491,29.45936523475983,24.72945636104565
2.09,20.520243621668286,54.70322331924793,29.473303516660653,24.757371835991563
2.095,20.44980383127364,54.69788845599728,29.487202043280078,24.78529255759466
2.1,20.379651158183886,54.692322306085835,29.501060922667808,24.81321836518651
2.105,20.309784615538472,54.68652590637566,29.51488026279928,24.841149098098352
2.11,20.24020321735121,54.68050029308798,29.528660171575655,24.869084595661043
2.115,20.17090597851022,54.67424650180318,29.542400756823817,24.8970246972051
2.12,20.101891914777987,54.66776556746085,29.556102126296373,24.924969242060666
2.125,20.033160042791312,54.66105852435969,29.569764387671665,24.952918069557533
2.13,19.964709380061333,54.654126406157616,29.583387648553753,24.980871019025134
2.1350000000000002,19.896538944973514,54.646970245871685,29.596972016472435,25.00882792979255
2.14,19.828647756787678,54.639591075878144,29.610517598883217,25.03678864118849
2.145,19.76103483563796,54.631989927912386,29.62402450316734,25.064752992541315
2.15,19.693699202532837,54.62416783306898,29.637492836631775,25.092720823179025
