time,X,Y,Z
0.7734622437072846,0.8124141225147032,0.3270695355561714,0.20813378761913232
0.8001333555592598,0.8126263867340103,0.3260625697736948,0.20707798190809534
0.8268044674112351,0.8128543982842613,0.32506486102852017,0.20602535085882318
0.8534755792632105,0.8130967653874418,0.32407640594546094,0.2049759203922782
0.8801466911151858,0.8133521178344271,0.3230971929980023,0.20392971590701592
0.9068178029671612,0.8136191069849817,0.3221272025083013,0.202886762279185
0.9334889148191364,0.8138964057677601,0.32116640664718676,0.20184708386252725
0.9601600266711118,0.8141827086803061,0.32021476943415944,0.20081070448837754
0.9868311385230871,0.8144768068552158,0.31927225623139116,0.1997776475119164
1.0135022503750624,0.8147776539580643,0.3183388355475967,0.19874793577768377
1.0401733622270377,0.8150841244711653,0.31741445040570976,0.19772159140014997
1.066844474079013,0.8153951394489942,0.31649904061999995,0.19669863586323347
1.0935155859309884,0.8157096722443073,0.3155925436336844,0.19567909002452052
1.1201866977829638,0.8160267485081419,0.3146948945189283,0.19466297411526529
1.146857809634939,0.8163454461898166,0.31380602597684476,0.1936503077403896
1.1735289214869145,0.8166648955369308,0.3129258683374947,0.19264110987848324
1.2002000333388898,0.8169842790953651,0.31205434955988687,0.19163539888180361
1.2268711451908652,0.817302831709281,0.3111913952319781,0.19063319247627605
1.2535422570428405,0.8176198405211212,0.31033692857067285,0.1896345077614937
1.2802133688948159,0.8179346449716097,0.30949087042182377,0.18863936121071745
1.306884480746791,0.818246636799751,0.30865313926023114,0.18764776867087604
1.3335555925987663,0.8185552600428309,0.3078236511896433,0.18665974536256594
1.3602267044507417,0.8188600110364165,0.30700231994275623,0.18567530588005152
1.386897816302717,0.8191604384143556,0.30618905688121417,0.18469446419126487
1.4135689281546924,0.8194561431087773,0.305383770995609,0.18371723363780595
1.4402400400066677,0.8197467783500917,0.30458636890548046,0.18274362693494248
1.466911151858643,0.8200320496669897,0.3037967548593163,0.18177365617160998
1.4935822637106184,0.8203117148864438,0.3030148307345521,0.1808073328104118
1.5202533755625938,0.8205855541587813,0.30224050734796376,0.17984466826471
1.5469244874145691,0.8208534228579504,0.3014737010716,0.17888567359462398
1.5735955992665442,0.8211152822189334,0.3007143156702331,0.17793035858247624
1.6002667111185196,0.8213711317950148,0.2999622569799351,0.17697873254659927
1.626937822970495,0.8216210090979973,0.29921743300836295,0.17603080434668794
1.6536089348224703,0.821864989598202,0.2984797539347585,0.17508658238379957
1.6802800466744456,0.8221031867244678,0.2977491321099484,0.17414607460035375
1.706951158526421,0.822335751864152,0.2970254820563444,0.17320928848013253
1.7336222703783963,0.8225628743631298,0.296308720467943,0.17227623104828038
1.7602933822303717,0.8227847815257949,0.2955987662103257,0.1713469088713041
1.786964494082347,0.823001738615059,0.2948955403206589,0.17042132805707286
1.8136356059343224,0.8232140488523518,0.2941989660076939,0.16949949425481828
1.8403067177862977,0.8234220534176214,0.29350896865176695,0.16858141265513432
1.8669778296382729,0.8236261314493338,0.2928254758047991,0.16766708798997734
1.8936489414902482,0.8238267000444736,0.2921484171902965,0.1667565245326661
1.9203200533422236,0.824024214258543,0.2914777247033499,0.16584972609788168
1.946991165194199,0.8242191671055626,0.2908133324106354,0.16494669604166762
1.9736622770461743,0.8244120895580713,0.2901551765504136,0.16404743726142984
2.0003333888981496,0.8246035505471261,0.2895031955325303,0.16315195219593662
2.0270045007501247,0.8247941569623018,0.28885732993841595,0.16226024282531865
2.0536756126021003,0.8249844550749962,0.28821752397775996,0.16137231109551448
2.0803467244540754,0.8251748865192774,0.28758373003884286,0.1604881592719369
2.107017836306051,0.82536614871388,0.2869559032635461,0.15960778838514056
2.133688948158026,0.8255589413492177,0.2863340016481588,0.15873119916997822
2.1603600600100017,0.8257539534439359,0.28571798614631133,0.15785839211763014
2.187031171861977,0.8259518633449114,0.2851078206689749,0.156989367475604
2.2137022837139524,0.8261533387272537,0.2845034720844619,0.15612412524773486
2.2403733955659275,0.8263590365943033,0.28390491021842584,0.15526266519418527
2.267044507417903,0.8265696032776328,0.2833121078538612,0.15440498683144518
2.293715619269878,0.8267856744370469,0.2827250407311034,0.153551089432332
2.3203867311218533,0.8270078750605815,0.2821436875478292,0.15270097202599056
2.347057842973829,0.8272368194645049,0.28156802995905617,0.15185463339789304
2.373728954825804,0.8274731112933168,0.2809980525771431,0.1510120720898392
2.4004000666777796,0.827717343519749,0.28043374297178975,0.15017328639995606
2.4270711785297547,0.827970098444765,0.279875091670037,0.14933827438269823
2.4537422903817303,0.8282319476975601,0.2793220921562667,0.14850703384884764
2.4804134022337054,0.8285034522355613,0.2787747408722018,0.14767956236551374
2.507084514085681,0.8287851623444278,0.27823303721690634,0.1468558572561333
2.533755625937656,0.8290776176380501,0.2776969835467854,0.14603591560047063
2.5604267377896317,0.8293813470585508,0.2771665851755851,0.14521973423461734
2.587097849641607,0.8296968688762844,0.2766418503743927,0.14440730975099267
2.613768961493582,0.830024690689837,0.27612279037163634,0.1435986384983431
2.6404400733455575,0.8303653012114172,0.2756094174058107,0.14279371659258072
2.6671111851975327,0.8307190127716317,0.2751017178791966,0.14199254022196323
2.6937822970495082,0.8310861282805412,0.27459970713642134,0.14119510558097917
2.7204534089014833,0.8314669522433598,0.274103412628156,0.1404014086908495
2.747124520753459,0.8318617484801175,0.2736128607924844,0.13961144542783285
2.773795632605434,0.83227074012566,0.273128077054903,0.13882521152322566
2.8004667444574096,0.8326941096296483,0.272649085828321,0.138042702563362
2.8271378563093847,0.833131998756559,0.2721759105130604,0.13726391398961377
2.85380896816136,0.8335845085856843,0.27170857349685584,0.13648884109839055
2.8804800800133354,0.8340516995111322,0.27124709615485487,0.13571747904113957
2.9071511918653106,0.8345335912418259,0.2707914988496177,0.13494982282434598
2.933822303717286,0.8350301628015044,0.27034180093111704,0.13418586730953247
2.9604934155692613,0.8355413525287223,0.2698980207367387,0.13342560721325955
2.987164527421237,0.8360670580768497,0.269460175591281,0.13266903710712546
3.013835639273212,0.8366071364140721,0.26902828180695504,0.13191615141776616
3.0405067511251875,0.837161403823391,0.26860235468338467,0.13116694442685528
3.0671778629771627,0.8377296359026232,0.2681824085076065,0.13042141027110432
3.0938489748291382,0.8383115675644008,0.26776845655406983,0.12967954294226236
3.1205200866811134,0.8389068930361723,0.26736051108463676,0.1289413362871163
3.1471911985330885,0.8395152658602008,0.26695858334858197,0.1282067840074907
3.173862310385064,0.8401362988935656,0.26656268358259305,0.12747587966024793
3.200533422237039,0.8407695643081613,0.2661728210107702,0.12674861665728804
3.2272045340890148,0.8414145935906984,0.26578900384462645,0.12602498826554878
3.25387564594099,0.8420708775427026,0.2654112392830875,0.1253049876070057
3.2805467577929655,0.8427378662805153,0.2650395335124918,0.12458860765867205
3.3072178696449406,0.8434149692352935,0.2646738917065906,0.12387584125259879
3.333888981496916,0.8441015551530098,0.26431431802654776,0.12316668107587461
3.3605600933488913,0.8447969520944524,0.26396081562094,0.12246111967062599
3.387231205200867,0.8455004474352249,0.2636133866257566,0.12175914943401704
3.413902317052842,0.8462112878657467,0.26327203216439976,0.12106076261824969
3.440573428904817,0.8469286793912526,0.2629367523476844,0.12036595133056353
3.4672445407567927,0.8476517873317931,0.262607546273838,0.11967470753323592
3.493915652608768,0.8483797363222342,0.26228441202850095,0.11898702304358193
3.5205867644607434,0.8491116103122575,0.26196734668472627,0.11830288953395436
3.5472578763127185,0.8498464798841964,0.2616563441861788,0.11762229856892106
3.573928988164694,0.8505838579950428,0.2613513558052049,0.11694524224817748
3.600600100016669,0.8513229820397603,0.2610523412364253,0.11627171222599265
3.6272712118686448,0.8520629271518794,0.26075926979001857,0.1156016997782093
3.65394232372062,0.8528027826199647,0.26047210817454813,0.11493519603175559
3.6806134355725955,0.8535416518876155,0.26019082049696174,0.11427219196464498
3.7072845474245706,0.8542786525534654,0.2599153682625917,0.11361267840597644
3.7339556592765457,0.8550129163711825,0.25964571037515494,0.11295664603593425
3.7606267711285213,0.8557435892494692,0.2593818031367528,0.11230408538578808
3.7872978829804964,0.8564698312520627,0.25912360024787134,0.11165498683789307
3.813968994832472,0.8571908165977342,0.258871052807381,0.11100934062568964
3.840640106684447,0.8579057336602897,0.2586241093125367,0.11036713683370371
3.8673112185364227,0.8586137849685694,0.2583827156589782,0.10972836539754649
3.893982330388398,0.859314187206448,0.2581468151407294,0.10909301610391466
3.9206534422403734,0.8600061712128347,0.257916348450199,0.10846107859059026
3.9473245540923485,0.8606889819816732,0.2576912536781802,0.10783254234644071
3.973995665944324,0.8613618786619415,0.25747146631385065,0.10720739671141884
4.000666777796299,0.862024134557652,0.25725691924477256,0.10658563087656288
4.027337889648274,0.8626750371278518,0.25704754275689273,0.10596723388399643
4.0540090015002495,0.8633138879866221,0.2568432645345425,0.10535219462692848
4.0806801133522255,0.8639400029030788,0.2566440096604376,0.10474050184965339
4.107351225204201,0.8645527118013723,0.2564497006156785,0.104132144147551
4.134022337056176,0.865151358760687,0.2562602572797501,0.10352710996708644
4.160693448908151,0.8657354103276794,0.2560756029456216,0.10292538787050759
4.187364560760127,0.866304444195547,0.25589565891355004,0.1023269663286556
4.214035672612102,0.8668579634258896,0.2557203367658391,0.1017318333265835
4.240706784464077,0.8673955108248536,0.2555495479981801,0.10113997675103796
4.267377896316052,0.8679166696227716,0.25538320406570286,0.10055138439240591
4.294049008168027,0.8684210634741636,0.255221216382976,0.09996604394471457
4.320720120020003,0.8689083564577365,0.25506349632400677,0.09938394300563141
4.3473912318719785,0.8693782530763838,0.2549099552222411,0.0988050690764642
4.374062343723954,0.8698304982571864,0.25476050437056336,0.09822940956216095
4.400733455575929,0.8702648773514118,0.25461505502129683,0.0976569517713099
4.427404567427905,0.8706812161345144,0.2544735183862033,0.09708768291613958
4.45407567927988,0.8710793808061359,0.2543358056364832,0.09652159011251885
4.480746791131855,0.8714592779901045,0.2542018279027758,0.09595866037995673
4.50741790298383,0.8718208547344355,0.2540714962751586,0.09539888064160257
4.534089014835806,0.8721640985113314,0.2539447218031483,0.09484223772424595
4.560760126687781,0.8724890372171811,0.25382141549569975,0.09428871835831677
4.587431238539756,0.8727957391725609,0.2537014883212067,0.09373830917788513
4.6141023503917316,0.8730843131222339,0.2535848512075015,0.09319099672066142
4.640773462243707,0.8733549082351499,0.2534714150418553,0.09264676742799631
4.667444574095683,0.8736077141044459,0.25336109067097745,0.0921056076448807
4.694115685947658,0.8738429607474459,0.2532537889010165,0.0915675036199458
4.720786797799633,0.8740609186056605,0.2531494204975593,0.09103244150546304
4.747457909651608,0.8742618686358237,0.253047899504706,0.09050040749376699
4.774129021503584,0.8744460475001805,0.2529491542842969,0.08997138815839745
4.800800133355559,0.8746138768122735,0.25285310409961076,0.08944536944110937
4.827471245207534,0.874765817071326,0.25275966904841907,0.08892233719910284
4.8541423570595095,0.8749023476819084,0.2526687719027694,0.0884022772890875
4.880813468911485,0.8750239669539391,0.2525803381089857,0.08788517556728248
4.907484580763461,0.8751311921026838,0.25249429578766835,0.08737101788941633
4.934155692615436,0.8752245592487554,0.25241057573369374,0.0868597901107272
4.960826804467411,0.8753046234181147,0.2523291114162149,0.08635147808596262
4.987497916319386,0.8753719585420694,0.2522498389786608,0.08584606766937967
5.014169028171362,0.8754271574572754,0.2521726972387371,0.08534354471474491
5.040840140023337,0.8754708319057355,0.25209762768842536,0.0848438950753344
5.067511251875312,0.8755036125348001,0.25202457449398374,0.08434710460393365
5.094182363727287,0.8755261488971673,0.2519534844959466,0.08385315915283767
5.120853475579263,0.8755391094508823,0.2518843072091246,0.08336204457385099
5.1475245874312385,0.8755431815593381,0.2518169948226046,0.08287374671828761
5.174195699283214,0.8755390714912749,0.25175150219975,0.08238825143697101
5.200866811135189,0.8755275044207805,0.25168778687820026,0.08190554458023419
5.227537922987164,0.8755092244272903,0.25162580906987125,0.08142561199791958
5.25420903483914,0.875484994495587,0.25156553166095513,0.08094843953937914
5.280880146691115,0.8754555965158006,0.25150692021192034,0.08047401305347433
5.30755125854309,0.8754218312834091,0.25144994295751166,0.08000231838857608
5.334222370395065,0.8753845184992374,0.25139457080675015,0.07953334139256481
5.360893482247041,0.875344496769458,0.2513407773429331,0.0790670679128304
5.3875645940990164,0.8753025907912835,0.2512885388933566,0.0786034838313801
5.414235705950992,0.8752593532829397,0.2512378378828925,0.07814257537233865
5.440906817802967,0.8752155492815943,0.2511886640787164,0.07768432861943884
5.467577929654942,0.87517199407468,0.25114100987259075,0.07722872964327329
5.494249041506918,0.8751294757150357,0.25109486989746765,0.07677576457871672
5.520920153358893,0.8750887550209059,0.25105024102748913,0.07632541962492605
5.547591265210868,0.8750505655759411,0.25100712237798706,0.07587768104534025
5.574262377062843,0.8750156137291978,0.25096551530548294,0.07543253516768052
5.600933488914819,0.8749845785951385,0.25092542340768836,0.07498996838395013
5.627604600766794,0.8749581120536313,0.25088685252350446,0.07454996715043455
5.6542757126187695,0.8749368387499507,0.2508498107330225,0.07411251798770135
5.680946824470745,0.8749213560947765,0.2508143083575232,0.07367760748060027
5.70761793632272,0.874912234264195,0.25078035795947745,0.07324522227826315
5.734289048174696,0.874910016199698,0.25074797434254575,0.07281534909410399
5.760960160026671,0.8749152176081836,0.2507171745515785,0.07238797470581895
5.787631271878646,0.8749283269619554,0.25068797787261593,0.07196308595538632
5.814302383730621,0.8749498054987234,0.25066040583288796,0.07154066974906652
5.840973495582597,0.8749800872216029,0.2506344822008145,0.07112071305740209
5.867644607434572,0.8750195788991157,0.25061023298600527,0.07070320291521776
5.894315719286547,0.8750686600651894,0.25058768643925966,0.07028812642162037
5.9209868311385225,0.8751276830191571,0.25056687305256703,0.0698754707399989
5.9476579429904985,0.8751969728257583,0.2505478255591065,0.06946522309802447
5.974329054842474,0.8752768273151381,0.250530578933247,0.06905737078765038
6.001000166694449,0.8753675142030032,0.25051516970107146,0.06865190116231423
6.027671278546424,0.8754691837631021,0.25050162153302485,0.06824880161878717
6.054342390398399,0.8755819246514915,0.2504899680164827,0.06784805975384339
6.081013502250375,0.8757058060689697,0.25048024841362887,0.06744966326564014
6.10768461410235,0.8758408600343721,0.25047250098694873,0.06705359991222998
6.134355725954325,0.8759870813845719,0.25046676299922926,0.06665985751156064
6.1610268378063004,0.8761444277744793,0.25046307071355894,0.0662684239414751
6.1876979496582765,0.8763128196770424,0.2504614593933276,0.06587928713971156
6.214369061510252,0.8764921403832463,0.25046196330222675,0.0654924351039035
6.241040173362227,0.8766822360021136,0.2504646157042494,0.0651078558915796
6.267711285214202,0.8768829154607045,0.2504694488636899,0.06472553762016373
6.294382397066177,0.8770939505041164,0.25047649404514427,0.06434546846697506
6.321053508918153,0.8773150756954843,0.25048578151351003,0.06396763666922796
6.347724620770128,0.8775459884159804,0.2504973405339862,0.06359203052403205
6.374395732622103,0.8777863488648144,0.25051119937207317,0.06321863838839216
6.401066844474078,0.8780357800592337,0.25052738529357305,0.06284744867920836
6.427737956326054,0.8782938678345225,0.2505459245645893,0.062478449873275936
6.4544090681780295,0.8785601608440029,0.250566842451527,0.06211163050728545
6.481080180030005,0.8788341705590343,0.2505901632210927,0.06174697917782266
6.50775129188198,0.8791153712690135,0.25061591014029433,0.061384484541368564
6.534422403733956,0.8794032000813746,0.25064410547644156,0.06102413531429938
6.561093515585931,0.8796970569215893,0.2506747704971454,0.06066592027288659
6.587764627437906,0.8799963045331665,0.25070792547031845,0.06030982825329689
6.614435739289881,0.880300270373839,0.2507435896078421,0.05995584815037693
6.641106851141856,0.8806084733812877,0.25078177221702064,0.05960396878021679
6.667777962993832,0.8809203149622085,0.25082247691220955,0.05925417909439114
6.694449074845807,0.8812350307826358,0.2508657084627187,0.05890646818692404
6.7211201866977826,0.8815518638348042,0.25091146906638556,0.05856082517763646
6.747791298549758,0.8818700644371492,0.2509597583495747,0.05821723921214631
6.774462410401734,0.882188890234306,0.2510105733671783,0.05787569946186845
6.801133522253709,0.8825076061971107,0.25106390860261585,0.05753619512401471
6.827804634105684,0.8828254846225992,0.2511197559678342,0.05719871542159382
6.854475745957659,0.8831418051340085,0.25117810480330766,0.05686324960341149
6.881146857809634,0.8834558546807754,0.2512389418780379,0.05652978694407037
6.90781796966161,0.8837669275385373,0.2513022513895539,0.05619831674397002
6.934489081513585,0.8840743253091315,0.2513680149639122,0.05586882832930701
6.9611601933655605,0.8843773569205966,0.25143621165569646,0.055541311052074785
6.987831305217536,0.8846753386271708,0.25150681794801805,0.05521575429006378
7.014502417069512,0.8849675940092928,0.2515798077525154,0.05489214744686134
7.041173528921487,0.8852534539736019,0.2516551524093546,0.05457047995185181
7.067844640773462,0.8855322567529376,0.251732820687229,0.054250741260216416
7.094515752625437,0.8858033479063396,0.25181277878335934,0.05393292085293337
7.121186864477412,0.8860660803190484,0.2518949903234938,0.05361700823677781
7.147857976329388,0.8863198142025045,0.2519794163619078,0.05330299294432182
7.174529088181363,0.8865639170943488,0.25206601538140433,0.05299086453393445
7.201200200033338,0.8867977638584227,0.25215474329331367,0.05268061258978167
7.2278713118853135,0.887020736684768,0.25224555343749355,0.05237222672182639
7.2545424237372895,0.8872322250896266,0.25233839658232904,0.052065696565828476
7.281213535589265,0.8874316611962563,0.2524332224958035,0.051761011793874274
7.30788464744124,0.8876187263572223,0.2525299857105235,0.051458162142977916
7.334555759293215,0.8877929881879232,0.2526286275910725,0.05115713727883435
7.361226871145191,0.8879540094630911,0.25272908684480055,0.05085792687274485
7.387897982997166,0.8881013895891497,0.2528313018412855,0.050560520618037515
7.414569094849141,0.8882347646042144,0.25293521061233326,0.05026490823006715
7.441240206701116,0.888353807178092,0.25304075085197775,0.049971079446215365
7.467911318553091,0.8884582266122811,0.253147859916481,0.04967902402589054
7.494582430405067,0.8885477688399719,0.2532564748243327,0.04938873175052781
7.521253542257043,0.8886222164260463,0.253366532256251,0.049100192423589116
7.547924654109018,0.8886813885670776,0.2534779685551817,0.04881339587056313
7.574595765960993,0.888725141091331,0.25359071972629865,0.048528331938965316
7.601266877812969,0.8887533664587632,0.25370472143700384,0.04824499049833789
7.627937989664944,0.8887659937610225,0.2538199090169272,0.04796336144024989
7.654609101516919,0.8887629887214488,0.25393621745792655,0.04768343467829705
7.681280213368894,0.8887443536950738,0.2540535814140878,0.047405200148101935
7.707951325220869,0.8887101276686207,0.2541719352017249,0.04712864780731385
7.734622437072845,0.8886603862605041,0.25429121279937966,0.046853767635608876
7.7612935489248205,0.8885952417208309,0.25441134784782204,0.04658054963468988
7.787964660776796,0.8885148429313989,0.25453227365004993,0.04630898382828649
7.814635772628771,0.8884193754056979,0.25465392317128915,0.046039060262155096
7.841306884480747,0.8883090612889093,0.25477622903899366,0.045770769004078865
7.867977996332722,0.8881841593579061,0.25489912354284533,0.04550410014386775
7.894649108184697,0.8880449650212527,0.255022538634754,0.04523904379335845
7.921320220036672,0.8878918103192056,0.25514640592885757,0.04497559008641445
7.947991331888648,0.887724987643577,0.2552706661997892,0.04471372926848097
7.974662443740623,0.8875448043580043,0.25539527137415124,0.04445345165521539
8.001333555592598,0.8873517542989311,0.25552016122257504,0.04419474742614969
8.028004667444574,0.8871463489088179,0.25564527777743157,0.043937606805870416
8.054675779296549,0.8869291141055193,0.2557705656561655,0.043682020067522205
8.081346891148524,0.8867005902822847,0.2558959720612956,0.043427977532807825
8.108018003000499,0.886461332307757,0.25602144678041433,0.043175469571988166
8.134689114852476,0.8862119095259741,0.25614694218618805,0.042924486603882185
8.161360226704451,0.8859529057563676,0.25627241323635697,0.04267501909586703
8.188031338556426,0.8856849192937639,0.25639781747373525,0.04242705756387791
8.214702450408401,0.8854085629083834,0.2565231150262109,0.042180592572408145
8.241373562260376,0.8851244638458406,0.25664826860674567,0.0419356147345092
8.268044674112351,0.8848332638271447,0.2567732435133753,0.04169211471179063
8.294715785964327,0.8845356190486988,0.25689800762920945,0.04145008321442011
8.321386897816302,0.8842322001823004,0.2570225314224315,0.04120951100112344
8.348058009668277,0.8839236923751413,0.25714678794629875,0.04097038887918451
8.374729121520254,0.8836107952498077,0.25727075283914247,0.04073270770444534
8.401400233372229,0.8832942229042797,0.2573944043243676,0.04049645838130609
8.428071345224204,0.8829747039119321,0.25751772321045313,0.04026163186272499
8.454742457076179,0.8826529813215338,0.25764069289095176,0.0400282191502184
8.481413568928154,0.8823298126572477,0.25776329934449027,0.03979621129386079
8.50808468078013,0.8820059699186316,0.2578855311347691,0.03956559939228477
8.534755792632104,0.881682239580637,0.2580073794105627,0.03933637459268102
8.56142690448408,0.8813594225936098,0.25812883790571917,0.03910852809079838
8.588098016336055,0.8810383343832904,0.2582499029391608,0.038882051130943764
8.614769128188032,0.8807198048508105,0.2583705734148835,0.03865693500598222
8.641440240040007,0.8804044374257661,0.2584908525407638,0.038433171094900236
8.668111351891982,0.8800928027390943,0.2586107526656774,0.03821075087105231
8.694782463743957,0.8797856682483232,0.2587302897614206,0.037989665852817475
8.721453575595932,0.8794837694755722,0.25884948168976624,0.0377699076219423
8.748124687447907,0.8791878100075532,0.25896834820246356,0.03755146782354087
8.774795799299882,0.8788984614955694,0.2590869109412382,0.03733433816609484
8.801466911151858,0.878616363655516,0.2592051934377922,0.03711851042145335
8.828138023003833,0.8783421242678797,0.25932322111380396,0.03690397642483312
8.85480913485581,0.8780763191777395,0.2594410212809285,0.03669072807481835
8.881480246707785,0.8778194922947659,0.2595586231407969,0.03647875733336085
8.90815135855976,0.8775721555932209,0.25967605778501707,0.0362680562257799
8.934822470411735,0.8773347891119586,0.259793358195173,0.036058616840762336
8.96149358226371,0.8771078409544251,0.25991055924282525,0.03585043133036253
8.988164694115685,0.8768917272886577,0.26002769768951073,0.03564349191000237
9.01483580596766,0.8766868323472861,0.26014481218674285,0.035437790858471305
9.041506917819635,0.8764935084275314,0.2602619432760114,0.0352333205179263
9.068178029671612,0.8763120758912064,0.26037913338878244,0.035030073293891836
9.094849141523587,0.876142823164716,0.26049642684649865,0.03482804165525999
9.121520253375563,0.8759860067390569,0.260613869860579,0.03462721813429031
9.148191365227538,0.8758418511698173,0.26073151053241894,0.0344275953266099
9.174862477079513,0.8757105490771773,0.2608493988533903,0.034229165891213394
9.201533588931488,0.8755922611459087,0.2609675867048414,0.034031922550462966
9.228204700783463,0.8754871161253754,0.26108612785809676,0.03383585809008833
9.254875812635438,0.8753952069539415,0.2612050747834743,0.033640965339310616
9.281546924487413,0.8753165331847845,0.26132446499602324,0.03344723711762129
9.30821803633939,0.8752510160365854,0.2614443509947924,0.03325466644206234
9.334889148191365,0.8751985430787538,0.2615647868957391,0.033063246400407975
9.36156026004334,0.875158968975582,0.2616858251960962,0.03287297012755252
9.388231371895316,0.8751321154862454,0.2618075167743724,0.03268383080551044
9.41490248374729,0.8751177714648017,0.2619299108903522,0.03249582166341635
9.441573595599266,0.875115692860192,0.2620530551850957,0.032308935977524995
9.468244707451241,0.8751256027162397,0.26217699568093866,0.032123167071211274
9.494915819303216,0.8751471911716513,0.2623017767814927,0.03193850831497022
9.521586931155191,0.875180115460016,0.26242744127164497,0.031754953126417004
9.548258043007168,0.8752239999098055,0.26255403031755853,0.03157249497028692
9.574929154859143,0.8752784359443748,0.262681583466672,0.03139112735843546
9.601600266711118,0.8753429820819614,0.26281013864769975,0.03121084384983819
9.628271378563094,0.8754171639356856,0.262939732170632,0.03103163805059086
9.654942490415069,0.8755004742135506,0.2630703987267345,0.03085350361390934
9.681613602267044,0.8755923727184424,0.26320217138854873,0.030676434240129648
9.708284714119019,0.8756922863481295,0.26333508160989205,0.03050042367670793
9.734955825970994,0.8757996090952637,0.26346915922585734,0.030325465718220496
9.76162693782297,0.8759137020473791,0.2636044324528133,0.030151554206363777
9.788298049674946,0.8760338933868929,0.26374092788840425,0.02997868302995434
9.814969161526921,0.876159478391105,0.2638786705115504,0.029806846124928926
9.841640273378896,0.876289719432198,0.26401768368244743,0.029636037474344384
9.868311385230871,0.8764238459772375,0.264157989142567,0.029466251108377712
9.894982497082847,0.8765612655191422,0.26429960033523214,0.02929748102028796
9.921653608934822,0.8767013665146705,0.26444252167019494,0.02912972125235323
9.948324720786797,0.8768433306228738,0.2645867581772409,0.02896296596289009
9.974995832638772,0.8769863539576699,0.2647323121212906,0.028797209332953922
10.001666944490747,0.8771296470916815,0.2648791830023095,0.02863244556633735
10.028338056342724,0.8772724350562369,0.26502736755530815,0.028468668889570233
10.0550091681947,0.8774139573413696,0.26517685975034216,0.028305873551919696
10.081680280046674,0.8775534678958187,0.26532765079251225,0.028144053825390085
10.10835139189865,0.8776902351270284,0.2654797291219643,0.027983204004722997
10.135022503750625,0.8778235419011484,0.26563308041388917,0.027823318407397265
10.1616936156026,0.8779526855430339,0.2657876875785227,0.02766439137362898
10.188364727454575,0.878076977836245,0.26594353076114613,0.027506417266371458
10.21503583930655,0.878195745023048,0.2661005873420854,0.02734939047131527
10.241706951158527,0.8783083278044136,0.26625883193671174,0.02719330539688822
10.268378063010502,0.8784140813400185,0.26641823639544143,0.027038156474255382
10.295049174862477,0.8785123752482447,0.2665787698037358,0.026883938157319043
10.321720286714452,0.8786025936061793,0.2667403984821013,0.026730644922718743
10.348391398566427,0.878684134949615,0.2669030859860893,0.026578271269831262
10.375062510418402,0.8787564122730497,0.26706679310629655,0.026426811720770636
10.401733622270378,0.8788188530296869,0.26723147786836454,0.026276260820388125
10.428404734122353,0.8788708991314352,0.26739709553298013,0.026126613136272247
10.455075845974328,0.8789120069489089,0.267563598595875,0.025977863258748755
10.481746957826305,0.8789416473114272,0.26773093678782606,0.02583000580088064
10.50841806967828,0.8789593055070151,0.26789905707465533,0.025683035398468165
10.535089181530255,0.8789645974375461,0.2680679117772632,0.02553694671369411
10.56176029338223,0.8789572474243678,0.2682374506521017,0.025391734406803923
10.588431405234205,0.878936902195011,0.2684076112874752,0.02524739313770959
